selection_rank,eligible_position,private_row_index,anon_polygon_id,date,actual_hidden
2276,819,3685,AOI-0003,2025-06-04,True
2277,5893,12852,AOI-0024,2025-05-25,True
2278,20067,55499,AOI-0074,2020-09-08,True
2279,15922,40848,AOI-0062,2018-04-07,True
2280,280,1726,AOI-0001,2018-04-23,True
2281,357,2029,AOI-0001,2019-07-22,True
2282,16752,42044,AOI-0065,2025-10-08,True
2283,6043,13168,AOI-0026,2025-07-13,True
2284,17467,45032,AOI-0067,2022-10-14,True
2285,18756,49548,AOI-0071,2025-07-06,True
2286,12109,33871,AOI-0051,2015-09-14,True
2287,2539,6171,AOI-0013,2017-05-21,True
2288,7526,19600,AOI-0031,2021-07-01,True
2289,600,2903,AOI-0001,2023-08-13,True
2290,8281,22472,AOI-0032,2018-10-12,True
2291,12852,34863,AOI-0053,2025-09-07,True
2292,9436,25194,AOI-0039,2025-09-08,True
2293,18492,48865,AOI-0068,2024-10-13,True
2294,20705,57042,AOI-0078,2025-06-10,True
2295,12135,33897,AOI-0051,2016-07-12,True
2296,8899,24052,AOI-0033,2025-06-10,True
2297,6085,13284,AOI-0027,2025-04-24,True
2298,629,2987,AOI-0001,2024-04-06,True
2299,16810,42202,AOI-0066,2025-08-14,True
2300,3912,9471,AOI-0014,2022-05-27,True
2301,18956,50558,AOI-0073,2013-07-28,True
2302,17200,44134,AOI-0067,2018-08-29,True
2303,13008,35206,AOI-0056,2025-05-24,True
2304,18018,47333,AOI-0068,2017-09-02,True
2305,3793,9150,AOI-0014,2020-09-09,True
2306,16499,41425,AOI-0062,2025-10-13,True
2307,18012,47313,AOI-0068,2017-08-13,True
2308,8159,21972,AOI-0032,2016-07-30,True
2309,15054,39980,AOI-0061,2017-05-25,True
2310,16796,42172,AOI-0066,2025-07-15,True
2311,7396,19287,AOI-0031,2019-10-22,True
2312,19487,52691,AOI-0073,2023-07-31,True
2313,19207,51916,AOI-0073,2019-10-16,True
2314,423,2259,AOI-0001,2020-08-08,True
2315,19002,50925,AOI-0073,2015-05-30,True
2316,17903,46878,AOI-0068,2015-08-04,True
2317,12986,35184,AOI-0055,2025-09-14,True
2318,5243,11408,AOI-0017,2024-08-22,True
2319,12717,34479,AOI-0051,2025-09-15,True
2320,17456,44986,AOI-0067,2022-08-29,True
2321,19263,52064,AOI-0073,2020-08-12,True
2322,6074,13247,AOI-0026,2025-09-30,True
2323,18847,49738,AOI-0072,2025-08-29,True
2324,5610,12141,AOI-0020,2025-10-13,True
2325,17393,44774,AOI-0067,2021-08-30,True
2326,19649,53114,AOI-0073,2025-07-28,True
2327,4435,10600,AOI-0017,2011-04-18,True
2328,6130,13329,AOI-0027,2025-10-16,True
2329,18559,49049,AOI-0068,2025-09-14,True
2330,15259,40185,AOI-0061,2020-07-27,True
2331,12256,34018,AOI-0051,2018-09-14,True
2332,1442,4947,AOI-0010,2014-09-30,True
2333,2925,6557,AOI-0013,2022-07-05,True
2334,14917,39843,AOI-0061,2012-09-04,True
2335,17466,45027,AOI-0067,2022-10-09,True
2336,4634,10799,AOI-0017,2016-06-18,True
2337,12219,33981,AOI-0051,2018-04-28,True
2338,11471,32538,AOI-0046,2023-10-29,True
2339,19199,51885,AOI-0073,2019-09-15,True
2340,16037,40963,AOI-0062,2019-10-18,True
2341,16389,41315,AOI-0062,2024-08-04,True
2342,20406,56447,AOI-0074,2025-05-14,True
2343,18041,47430,AOI-0068,2018-05-09,True
2344,8556,23172,AOI-0032,2022-05-13,True
2345,15633,40559,AOI-0061,2025-07-10,True
2346,6809,16810,AOI-0029,2025-06-10,True
2347,2202,5834,AOI-0012,2025-06-26,True
2348,599,2898,AOI-0001,2023-08-08,True
2349,14654,39431,AOI-0059,2024-04-13,True
2350,4412,10577,AOI-0017,2010-06-10,True
2351,20453,56578,AOI-0074,2025-09-22,True
2352,6044,13173,AOI-0026,2025-07-18,True
2353,13025,35223,AOI-0056,2025-07-18,True
2354,3654,8832,AOI-0014,2019-05-27,True
2355,15767,40693,AOI-0062,2013-07-28,True
2356,16091,41017,AOI-0062,2020-08-18,True
2357,1493,4998,AOI-0010,2016-08-12,True
2358,14772,39549,AOI-0059,2025-09-07,True
2359,5257,11422,AOI-0017,2024-09-21,True
2360,343,1982,AOI-0001,2019-06-05,True
2361,5664,12287,AOI-0021,2025-08-07,True
2362,12131,33893,AOI-0051,2016-06-25,True
2363,14650,39427,AOI-0059,2024-04-04,True
2364,5919,12909,AOI-0024,2025-07-21,True
2365,1310,4789,AOI-0009,2025-09-25,True
2366,11525,32714,AOI-0046,2024-09-22,True
2367,5928,12925,AOI-0024,2025-08-06,True
2368,11840,33590,AOI-0049,2025-10-16,True
2369,14476,39253,AOI-0059,2021-06-29,True
2370,16320,41246,AOI-0062,2023-08-25,True
2371,15017,39943,AOI-0061,2016-04-22,True
2372,11309,32002,AOI-0046,2021-07-11,True
2373,12805,34726,AOI-0053,2025-04-23,True
2374,16740,42020,AOI-0065,2025-09-14,True
2375,31,207,AOI-0001,2010-10-25,True
2376,18855,49756,AOI-0072,2025-09-16,True
2377,2335,5967,AOI-0013,2012-06-23,True
2378,7447,19404,AOI-0031,2020-07-18,True
2379,9211,24710,AOI-0037,2025-04-07,True
2380,13963,38740,AOI-0059,2010-06-26,True
2381,16921,42743,AOI-0067,2012-05-08,True
2382,18277,48255,AOI-0068,2022-04-12,True
2383,19060,51364,AOI-0073,2017-06-12,True
2384,3802,9165,AOI-0014,2020-09-24,True
2385,15580,40506,AOI-0061,2024-09-06,True
2386,4529,10694,AOI-0017,2013-09-30,True
2387,863,3765,AOI-0003,2025-08-23,True
2388,17603,45437,AOI-0067,2024-09-23,True
2389,13440,37069,AOI-0058,2018-05-15,True
2390,6921,17230,AOI-0031,2010-06-04,True
2391,14212,38989,AOI-0059,2017-05-06,True
2392,20182,55824,AOI-0074,2022-05-30,True
2393,4021,9759,AOI-0014,2023-08-10,True
2394,18279,48266,AOI-0068,2022-04-23,True
2395,20342,56289,AOI-0074,2024-07-08,True
2396,14588,39365,AOI-0059,2023-05-25,True
2397,7537,19620,AOI-0031,2021-07-21,True
2398,3585,8595,AOI-0014,2018-05-03,True
2399,4594,10759,AOI-0017,2015-07-11,True
2400,15715,40641,AOI-0062,2011-06-14,True
2401,16531,41516,AOI-0063,2025-06-28,True
2402,15376,40302,AOI-0061,2021-10-29,True
2403,14146,38923,AOI-0059,2015-08-10,True
2404,11320,32042,AOI-0046,2021-08-20,True
2405,5299,11464,AOI-0017,2025-06-28,True
2406,6224,14217,AOI-0028,2014-05-04,True
2407,8986,24276,AOI-0034,2025-06-21,True
2408,13924,38643,AOI-0058,2025-08-06,True
2409,8966,24219,AOI-0034,2025-04-25,True
2410,11839,33582,AOI-0049,2025-10-08,True
2411,13282,36339,AOI-0058,2014-09-14,True
2412,481,2457,AOI-0001,2021-07-24,True
2413,18984,50787,AOI-0073,2014-08-13,True
2414,17372,44701,AOI-0067,2021-06-18,True
2415,13551,37467,AOI-0058,2020-04-17,True
2416,3429,8010,AOI-0014,2015-06-26,True
2417,12366,34128,AOI-0051,2020-07-27,True
2418,8662,23461,AOI-0032,2023-07-28,True
2419,15454,40380,AOI-0061,2023-05-05,True
2420,5036,11201,AOI-0017,2022-04-17,True
2421,16283,41209,AOI-0062,2023-05-17,True
2422,1758,5263,AOI-0010,2021-05-05,True
2423,11878,33640,AOI-0050,2025-08-07,True
2424,44,286,AOI-0001,2011-06-13,True
2425,5443,11749,AOI-0019,2025-04-17,True
2426,7776,20240,AOI-0031,2024-07-02,True
2427,17154,43937,AOI-0067,2017-09-14,True
2428,11296,31955,AOI-0046,2021-05-25,True
2429,5048,11213,AOI-0017,2022-06-03,True
2430,18513,48932,AOI-0068,2025-05-20,True
2431,12086,33848,AOI-0051,2015-05-23,True
2432,11865,33627,AOI-0050,2025-06-27,True
2433,19798,54227,AOI-0074,2014-09-14,True
2434,10066,27374,AOI-0044,2016-09-07,True
2435,6973,17518,AOI-0031,2011-08-18,True
2436,639,3035,AOI-0001,2024-05-24,True
2437,75,479,AOI-0001,2012-05-24,True
2438,4259,10362,AOI-0015,2025-07-05,True
2439,5012,11177,AOI-0017,2021-08-29,True
2440,8163,21989,AOI-0032,2016-08-16,True
2441,5014,11179,AOI-0017,2021-09-04,True
2442,8852,23921,AOI-0032,2025-08-31,True
2443,6278,14616,AOI-0028,2016-04-07,True
2444,4070,9878,AOI-0014,2024-05-08,True
2445,2012,5517,AOI-0010,2025-04-16,True
2446,9166,24597,AOI-0036,2025-07-16,True
2447,4598,10763,AOI-0017,2015-07-27,True
2448,11031,31035,AOI-0046,2016-10-17,True
2449,10317,28229,AOI-0044,2020-09-10,True
2450,12614,34376,AOI-0051,2024-06-23,True
2451,259,1641,AOI-0001,2017-08-29,True
2452,9742,25799,AOI-0043,2025-06-15,True
2453,2405,6037,AOI-0013,2014-06-10,True
2454,16607,41704,AOI-0064,2025-06-03,True
2455,1474,4979,AOI-0010,2015-10-07,True
2456,14784,39561,AOI-0059,2025-10-28,True
2457,18418,48650,AOI-0068,2023-10-11,True
2458,14002,38779,AOI-0059,2011-08-08,True
2459,7302,19059,AOI-0031,2018-10-07,True
2460,8598,23275,AOI-0032,2022-08-24,True
2461,8622,23354,AOI-0032,2023-04-12,True
2462,18353,48495,AOI-0068,2023-05-09,True
2463,2839,6471,AOI-0013,2021-06-11,True
2464,11599,32929,AOI-0046,2025-09-24,True
2465,3347,7616,AOI-0014,2013-07-28,True
2466,4858,11023,AOI-0017,2019-09-13,True
2467,2691,6323,AOI-0013,2019-07-28,True
2468,14946,39872,AOI-0061,2013-08-29,True
2469,17121,43838,AOI-0067,2017-06-07,True
2470,18307,48335,AOI-0068,2022-07-01,True
2471,3318,7434,AOI-0014,2012-08-28,True
2472,2042,5547,AOI-0010,2025-07-07,True
2473,3266,7097,AOI-0014,2011-04-26,True
2474,15861,40787,AOI-0062,2016-09-13,True
2475,11497,32633,AOI-0046,2024-07-03,True
2476,12205,33967,AOI-0051,2017-09-25,True
2477,4832,10997,AOI-0017,2019-07-17,True
2478,11125,31403,AOI-0046,2018-08-20,True
2479,16042,40968,AOI-0062,2019-10-28,True
2480,12841,34837,AOI-0053,2025-08-12,True
2481,13459,37148,AOI-0058,2018-08-02,True
2482,1069,4320,AOI-0007,2025-04-01,True
2483,19763,53949,AOI-0074,2013-07-11,True
2484,6952,17401,AOI-0031,2011-04-23,True
2485,6755,16640,AOI-0028,2025-07-23,True
2486,19504,52734,AOI-0073,2023-09-12,True
2487,17269,44365,AOI-0067,2019-09-16,True
2488,150,1050,AOI-0001,2014-10-16,True
2489,18719,49486,AOI-0070,2025-09-25,True
2490,11290,31932,AOI-0046,2021-05-02,True
2491,148,1037,AOI-0001,2014-10-03,True
2492,14130,38907,AOI-0059,2015-05-22,True
2493,13830,38366,AOI-0058,2024-06-03,True
2494,14160,38937,AOI-0059,2015-09-30,True
2495,2190,5822,AOI-0012,2025-05-16,True
2496,10582,29077,AOI-0044,2024-09-06,True
2497,3734,9013,AOI-0014,2020-04-25,True
2498,8413,22790,AOI-0032,2020-06-26,True
2499,12493,34255,AOI-0051,2022-07-22,True
2500,16186,41112,AOI-0062,2021-09-19,True
2501,4195,10190,AOI-0014,2025-08-15,True
2502,18302,48324,AOI-0068,2022-06-20,True
2503,13226,36030,AOI-0058,2013-06-10,True
2504,16039,40965,AOI-0062,2019-10-23,True
2505,15831,40757,AOI-0062,2015-09-05,True
2506,19833,54472,AOI-0074,2015-10-16,True
2507,9124,24490,AOI-0035,2025-10-30,True
2508,5089,11254,AOI-0017,2022-08-30,True
2509,19608,53010,AOI-0073,2025-04-15,True
2510,20661,56954,AOI-0077,2025-08-27,True
2511,4661,10826,AOI-0017,2016-10-17,True
2512,18483,48836,AOI-0068,2024-09-14,True
2513,13672,37843,AOI-0058,2021-09-27,True
2514,17992,47261,AOI-0068,2017-06-22,True
2515,5673,12302,AOI-0021,2025-08-22,True
2516,20389,56410,AOI-0074,2025-04-07,True
2517,7077,18141,AOI-0031,2014-08-02,True
2518,6886,17081,AOI-0030,2025-08-07,True
2519,8813,23826,AOI-0032,2025-05-28,True
2520,15481,40407,AOI-0061,2023-07-21,True
2521,10870,30268,AOI-0046,2013-06-11,True
2522,9864,26273,AOI-0044,2011-08-02,True
2523,13490,37260,AOI-0058,2019-04-23,True
2524,862,3764,AOI-0003,2025-08-22,True
2525,17560,45315,AOI-0067,2024-05-24,True
2526,1162,4541,AOI-0008,2025-04-24,True
2527,10329,28263,AOI-0044,2020-10-14,True
2528,743,3405,AOI-0001,2025-10-28,True
2529,11660,33074,AOI-0047,2025-07-18,True
2530,3638,8796,AOI-0014,2019-04-21,True
2531,647,3065,AOI-0001,2024-06-23,True
2532,17861,46678,AOI-0068,2014-08-17,True
2533,18863,49773,AOI-0072,2025-10-03,True
2534,14234,39011,AOI-0059,2017-07-23,True
2535,2288,5920,AOI-0013,2011-04-18,True
2536,4927,11092,AOI-0017,2020-08-18,True
2537,12304,34066,AOI-0051,2019-08-13,True
2538,6556,15910,AOI-0028,2022-04-23,True
2539,12929,35115,AOI-0054,2025-10-16,True
2540,6682,16367,AOI-0028,2024-05-24,True
2541,1877,5382,AOI-0010,2023-04-02,True
2542,7444,19397,AOI-0031,2020-07-11,True
2543,1830,5335,AOI-0010,2022-06-06,True
2544,16093,41019,AOI-0062,2020-08-23,True
2545,12748,34559,AOI-0052,2025-06-08,True
2546,11379,32259,AOI-0046,2022-08-24,True
2547,10212,27926,AOI-0044,2019-06-12,True
2548,15747,40673,AOI-0062,2012-09-04,True
2549,15685,40611,AOI-0062,2010-04-24,True
2550,5792,12608,AOI-0023,2025-04-24,True
2551,7926,20644,AOI-0032,2010-06-10,True
2552,7615,19824,AOI-0031,2022-07-12,True
2553,6040,13163,AOI-0026,2025-07-08,True
2554,5967,13017,AOI-0025,2025-04-29,True
2555,2553,6185,AOI-0013,2017-07-27,True
2556,8464,22892,AOI-0032,2020-10-06,True
2557,18392,48591,AOI-0068,2023-08-13,True
2558,3207,6839,AOI-0013,2025-09-03,True
2559,13591,37584,AOI-0058,2020-08-12,True
2560,14275,39052,AOI-0059,2018-05-22,True
2561,2920,6552,AOI-0013,2022-06-26,True
2562,7780,20248,AOI-0031,2024-07-10,True
2563,8831,23869,AOI-0032,2025-07-10,True
2564,18786,49578,AOI-0071,2025-09-28,True
2565,14374,39151,AOI-0059,2019-10-13,True
2566,14335,39112,AOI-0059,2019-06-02,True
2567,13875,38483,AOI-0058,2024-09-28,True
2568,4839,11004,AOI-0017,2019-08-06,True
2569,18953,50542,AOI-0073,2013-07-12,True
2570,19961,55199,AOI-0074,2019-06-13,True
2571,5922,12913,AOI-0024,2025-07-25,True
2572,12220,33982,AOI-0051,2018-04-29,True
2573,18601,49166,AOI-0069,2025-06-10,True
2574,8215,22205,AOI-0032,2017-08-19,True
2575,2722,6354,AOI-0013,2019-10-10,True
2576,4118,10004,AOI-0014,2024-09-11,True
2577,16609,41706,AOI-0064,2025-06-05,True
2578,2654,6286,AOI-0013,2019-05-06,True
2579,15043,39969,AOI-0061,2017-04-03,True
2580,13107,35305,AOI-0057,2025-09-01,True
2581,16866,42416,AOI-0067,2010-08-15,True
2582,18854,49755,AOI-0072,2025-09-15,True
2583,8912,24082,AOI-0033,2025-07-10,True
2584,3615,8711,AOI-0014,2018-08-27,True
2585,17694,45719,AOI-0068,2010-05-02,True
2586,8462,22885,AOI-0032,2020-09-29,True
2587,17029,43407,AOI-0067,2015-06-02,True
2588,14585,39362,AOI-0059,2023-05-13,True
2589,12006,33768,AOI-0051,2013-05-01,True
2590,12149,33911,AOI-0051,2016-09-29,True
2591,8554,23168,AOI-0032,2022-05-09,True
2592,11905,33667,AOI-0050,2025-10-28,True
2593,5759,12520,AOI-0022,2025-08-27,True
2594,11269,31853,AOI-0046,2020-09-13,True
2595,13261,36238,AOI-0058,2014-06-05,True
2596,4122,10011,AOI-0014,2024-09-18,True
2597,4640,10805,AOI-0017,2016-07-05,True
2598,20714,57072,AOI-0078,2025-07-10,True
2599,12053,33815,AOI-0051,2014-06-28,True
2600,17253,44326,AOI-0067,2019-08-08,True
2601,4059,9844,AOI-0014,2024-04-04,True
2602,5287,11452,AOI-0017,2025-05-27,True
2603,7991,21030,AOI-0032,2012-05-01,True
2604,10270,28083,AOI-0044,2020-04-17,True
2605,7985,20967,AOI-0032,2011-09-28,True
2606,10675,29329,AOI-0044,2025-10-15,True
2607,20703,57038,AOI-0078,2025-06-06,True
2608,6974,17519,AOI-0031,2011-08-19,True
2609,1403,4908,AOI-0010,2013-07-12,True
2610,10777,29660,AOI-0046,2010-07-12,True
2611,12599,34361,AOI-0051,2024-05-04,True
2612,6520,15761,AOI-0028,2021-06-26,True
2613,1540,5045,AOI-0010,2017-08-29,True
2614,1146,4498,AOI-0007,2025-09-26,True
2615,20392,56418,AOI-0074,2025-04-15,True
2616,4192,10187,AOI-0014,2025-08-12,True
2617,15535,40461,AOI-0061,2024-05-01,True
2618,675,3163,AOI-0001,2024-09-29,True
2619,17615,45491,AOI-0067,2025-04-17,True
2620,7052,18003,AOI-0031,2013-10-16,True
2621,18140,47782,AOI-0068,2019-09-25,True
2622,16493,41419,AOI-0062,2025-09-30,True
2623,16864,42408,AOI-0067,2010-08-07,True
2624,9863,26272,AOI-0044,2011-08-01,True
2625,10527,28902,AOI-0044,2023-10-14,True
2626,17274,44381,AOI-0067,2019-10-02,True
2627,19254,52050,AOI-0073,2020-07-29,True
2628,19713,53478,AOI-0074,2011-05-27,True
2629,11450,32476,AOI-0046,2023-08-28,True
2630,10843,30053,AOI-0046,2012-06-09,True
2631,9664,25615,AOI-0042,2025-07-14,True
2632,6808,16808,AOI-0029,2025-06-08,True
2633,201,1372,AOI-0001,2016-07-04,True
2634,977,4158,AOI-0005,2025-07-21,True
2635,20039,55435,AOI-0074,2020-07-06,True
2636,13793,38252,AOI-0058,2023-09-10,True
2637,18131,47762,AOI-0068,2019-09-05,True
2638,1009,4260,AOI-0006,2025-04-01,True
2639,7032,17893,AOI-0031,2013-06-28,True
2640,6103,13302,AOI-0027,2025-07-13,True
2641,6858,16976,AOI-0030,2025-04-24,True
2642,5632,12222,AOI-0021,2025-06-03,True
2643,5335,11500,AOI-0017,2025-09-01,True
2644,10906,30468,AOI-0046,2014-05-29,True
2645,8221,22220,AOI-0032,2017-09-03,True
2646,2358,5990,AOI-0013,2013-04-24,True
2647,7387,19268,AOI-0031,2019-10-03,True
2648,18473,48810,AOI-0068,2024-08-19,True
2649,6677,16350,AOI-0028,2024-05-07,True
2650,4804,10969,AOI-0017,2019-05-18,True
2651,6201,13977,AOI-0028,2013-04-07,True
2652,2006,5511,AOI-0010,2024-10-15,True
2653,18774,49566,AOI-0071,2025-08-24,True
2654,15739,40665,AOI-0062,2012-06-09,True
2655,6036,13138,AOI-0026,2025-06-13,True
2656,20515,56759,AOI-0075,2025-08-21,True
2657,7145,18460,AOI-0031,2016-04-17,True
2658,17244,44299,AOI-0067,2019-07-12,True
2659,4484,10649,AOI-0017,2012-07-18,True
2660,1707,5212,AOI-0010,2020-07-19,True
2661,178,1237,AOI-0001,2015-09-20,True
2662,2419,6051,AOI-0013,2014-08-08,True
2663,18155,47823,AOI-0068,2020-04-06,True
2664,15285,40211,AOI-0061,2020-09-18,True
2665,7265,18917,AOI-0031,2018-05-18,True
2666,9818,26025,AOI-0044,2010-06-28,True
2667,642,3045,AOI-0001,2024-06-03,True
2668,16641,41774,AOI-0064,2025-08-12,True
2669,17702,45768,AOI-0068,2010-06-20,True
2670,2957,6589,AOI-0013,2022-09-14,True
2671,14245,39022,AOI-0059,2017-08-29,True
2672,9547,25434,AOI-0041,2025-04-23,True
2673,17436,44927,AOI-0067,2022-07-01,True
2674,3355,7664,AOI-0014,2013-09-14,True
2675,5248,11413,AOI-0017,2024-09-01,True
2676,8998,24301,AOI-0034,2025-07-16,True
2677,13241,36109,AOI-0058,2013-08-28,True
2678,12942,35140,AOI-0055,2025-05-09,True
2679,1534,5039,AOI-0010,2017-08-13,True
2680,2577,6209,AOI-0013,2017-09-17,True
2681,5082,11247,AOI-0017,2022-08-14,True
2682,8844,23903,AOI-0032,2025-08-13,True
2683,5442,11746,AOI-0019,2025-04-14,True
2684,19982,55252,AOI-0074,2019-08-05,True
2685,14610,39387,AOI-0059,2023-07-29,True
2686,13320,36541,AOI-0058,2015-09-03,True
2687,3227,6865,AOI-0014,2010-04-07,True
2688,130,938,AOI-0001,2014-06-26,True
2689,3051,6683,AOI-0013,2023-10-17,True
2690,10141,27646,AOI-0044,2018-04-06,True
2691,1423,4928,AOI-0010,2014-06-06,True
2692,9065,24431,AOI-0035,2025-06-10,True
2693,15413,40339,AOI-0061,2022-07-22,True
2694,12070,33832,AOI-0051,2014-09-16,True
2695,12210,33972,AOI-0051,2017-10-16,True
2696,13861,38451,AOI-0058,2024-08-27,True
2697,9088,24454,AOI-0035,2025-07-30,True
2698,10980,30797,AOI-0046,2015-09-22,True
2699,5710,12407,AOI-0022,2025-05-06,True
2700,14662,39439,AOI-0059,2024-05-19,True
2701,8125,21806,AOI-0032,2015-09-15,True
2702,17377,44717,AOI-0067,2021-07-04,True
2703,18130,47758,AOI-0068,2019-09-01,True
2704,64,391,AOI-0001,2011-09-26,True
2705,2126,5695,AOI-0011,2025-07-12,True
2706,14850,39776,AOI-0061,2010-04-23,True
2707,14133,38910,AOI-0059,2015-06-07,True
2708,10049,27295,AOI-0044,2016-06-20,True
2709,7080,18152,AOI-0031,2014-08-13,True
2710,12884,34980,AOI-0054,2025-06-03,True
2711,14935,39861,AOI-0061,2013-06-26,True
2712,17158,43943,AOI-0067,2017-09-20,True
2713,16133,41059,AOI-0062,2021-05-08,True
2714,995,4200,AOI-0005,2025-09-01,True
2715,14856,39782,AOI-0061,2010-05-26,True
2716,2084,5589,AOI-0010,2025-10-05,True
2717,16259,41185,AOI-0062,2022-09-14,True
2718,10726,29466,AOI-0045,2025-07-31,True
2719,3000,6632,AOI-0013,2023-07-06,True
2720,19925,55052,AOI-0074,2018-08-18,True
2721,17260,44347,AOI-0067,2019-08-29,True
2722,17177,44038,AOI-0067,2018-05-25,True
2723,15934,40860,AOI-0062,2018-06-02,True
2724,11969,33731,AOI-0051,2011-10-11,True
2725,7496,19499,AOI-0031,2020-10-21,True
2726,19025,51053,AOI-0073,2015-10-05,True
2727,7835,20383,AOI-0031,2025-04-23,True
2728,11827,33550,AOI-0049,2025-09-06,True
2729,18963,50622,AOI-0073,2013-09-30,True
2730,6725,16533,AOI-0028,2025-04-07,True
2731,10489,28812,AOI-0044,2023-07-16,True
2732,6096,13295,AOI-0027,2025-06-13,True
2733,11000,30899,AOI-0046,2016-06-03,True
2734,2889,6521,AOI-0013,2021-10-16,True
2735,8526,23075,AOI-0032,2021-09-06,True
2736,3006,6638,AOI-0013,2023-07-24,True
2737,4218,10230,AOI-0014,2025-09-24,True
2738,2360,5992,AOI-0013,2013-05-02,True
2739,18092,47659,AOI-0068,2019-05-25,True
2740,8306,22550,AOI-0032,2019-05-30,True
2741,8093,21661,AOI-0032,2015-04-23,True
2742,141,986,AOI-0001,2014-08-13,True
2743,12308,34070,AOI-0051,2019-08-22,True
2744,8561,23188,AOI-0032,2022-05-29,True
2745,20300,56171,AOI-0074,2023-10-11,True
2746,15999,40925,AOI-0062,2019-07-06,True
2747,19310,52179,AOI-0073,2021-05-06,True
2748,8141,21884,AOI-0032,2016-05-03,True
2749,3472,8200,AOI-0014,2016-06-03,True
2750,13664,37813,AOI-0058,2021-08-28,True
2751,395,2155,AOI-0001,2020-04-26,True
2752,16191,41117,AOI-0062,2021-10-07,True
2753,14175,38952,AOI-0059,2016-05-25,True
2754,11443,32466,AOI-0046,2023-08-18,True
2755,16650,41789,AOI-0064,2025-08-27,True
2756,1491,4996,AOI-0010,2016-07-27,True
2757,8397,22760,AOI-0032,2020-05-27,True
2758,5037,11202,AOI-0017,2022-04-23,True
2759,4354,10519,AOI-0016,2025-07-17,True
2760,2361,5993,AOI-0013,2013-05-09,True
2761,6425,15394,AOI-0028,2019-08-24,True
2762,6614,16111,AOI-0028,2023-04-11,True
2763,3357,7673,AOI-0014,2013-09-23,True
2764,19560,52886,AOI-0073,2024-07-13,True
2765,15852,40778,AOI-0062,2016-07-11,True
2766,1664,5169,AOI-0010,2019-09-23,True
2767,4467,10632,AOI-0017,2011-10-11,True
2768,7996,21085,AOI-0032,2012-06-25,True
2769,18725,49504,AOI-0070,2025-10-13,True
2770,8855,23924,AOI-0032,2025-09-03,True
2771,1814,5319,AOI-0010,2021-10-27,True
2772,3570,8540,AOI-0014,2017-10-08,True
2773,20594,56887,AOI-0076,2025-08-27,True
2774,4117,10001,AOI-0014,2024-09-08,True
2775,14454,39231,AOI-0059,2020-10-26,True
2776,16461,41387,AOI-0062,2025-07-25,True
2777,5797,12618,AOI-0023,2025-05-04,True
2778,6746,16613,AOI-0028,2025-06-26,True
2779,18705,49454,AOI-0070,2025-08-24,True
2780,17619,45502,AOI-0067,2025-04-28,True
2781,4465,10630,AOI-0017,2011-09-26,True
2782,4938,11103,AOI-0017,2020-09-09,True
2783,14925,39851,AOI-0061,2013-04-16,True
2784,8021,21262,AOI-0032,2013-05-20,True
2785,211,1429,AOI-0001,2016-08-30,True
2786,20202,55867,AOI-0074,2022-07-12,True
2787,3742,9033,AOI-0014,2020-05-15,True
2788,19893,54898,AOI-0074,2017-10-16,True
2789,7067,18101,AOI-0031,2014-06-23,True
2790,16979,43182,AOI-0067,2014-05-21,True
2791,17695,45726,AOI-0068,2010-05-09,True
2792,13016,35214,AOI-0056,2025-06-19,True
2793,16194,41120,AOI-0062,2021-10-16,True
2794,17311,44506,AOI-0067,2020-07-06,True
2795,15912,40838,AOI-0062,2017-09-15,True
2796,14183,38960,AOI-0059,2016-07-04,True
2797,20320,56229,AOI-0074,2024-05-09,True
2798,10997,30883,AOI-0046,2016-05-18,True
2799,7335,19157,AOI-0031,2019-06-14,True
2800,9792,25900,AOI-0043,2025-09-24,True
2801,12180,33942,AOI-0051,2017-07-06,True
2802,13216,35966,AOI-0058,2013-04-07,True
2803,16187,41113,AOI-0062,2021-09-27,True
2804,1864,5369,AOI-0010,2022-09-08,True
2805,14554,39331,AOI-0059,2022-08-18,True
2806,3435,8041,AOI-0014,2015-07-27,True
2807,1052,4303,AOI-0006,2025-08-22,True
2808,16447,41373,AOI-0062,2025-06-28,True
2809,5815,12672,AOI-0023,2025-06-27,True
2810,12698,34460,AOI-0051,2025-08-05,True
2811,17901,46870,AOI-0068,2015-07-27,True
2812,2992,6624,AOI-0013,2023-06-21,True
2813,19612,53017,AOI-0073,2025-04-22,True
2814,16371,41297,AOI-0062,2024-06-23,True
2815,6200,13955,AOI-0028,2012-10-15,True
2816,4314,10467,AOI-0015,2025-10-18,True
2817,13648,37768,AOI-0058,2021-07-14,True
2818,19088,51485,AOI-0073,2017-10-11,True
2819,17531,45225,AOI-0067,2023-09-24,True
2820,12482,34244,AOI-0051,2022-06-30,True
2821,19858,54733,AOI-0074,2017-05-04,True
2822,19641,53094,AOI-0073,2025-07-08,True
2823,9887,26400,AOI-0044,2012-05-08,True
2824,2607,6239,AOI-0013,2018-06-08,True
2825,18389,48581,AOI-0068,2023-08-03,True
2826,825,3694,AOI-0003,2025-06-13,True
2827,3088,6720,AOI-0013,2024-07-02,True
2828,13085,35283,AOI-0057,2025-07-13,True
2829,20747,57158,AOI-0078,2025-10-04,True
2830,10072,27399,AOI-0044,2016-10-02,True
2831,2051,5556,AOI-0010,2025-07-25,True
2832,3264,7090,AOI-0014,2011-04-19,True
2833,20144,55692,AOI-0074,2021-08-19,True
2834,4580,10745,AOI-0017,2015-04-23,True
2835,7598,19793,AOI-0031,2022-06-11,True
