seed,method,n,rmse,slice
70404,blend_soft_all_r8_l0.25_p1_0.30,2644,0.068964174,
70404,blend_soft_all_r8_l0.25_p1_0.40,2644,0.068969740,
70404,blend_soft_all_r8_l0.25_p1_0.50,2644,0.069063490,
70404,soft_all_r8_l0.25_p2,2644,0.070946687,
70404,blend_soft_all_r8_l0.25_p2_0.20,2644,0.068999987,
70404,blend_soft_all_r8_l0.25_p2_0.30,2644,0.068907090,
70404,blend_soft_all_r8_l0.25_p2_0.40,2644,0.068911291,
70404,blend_soft_all_r8_l0.25_p2_0.50,2644,0.069012572,
70404,soft_all_r8_l0.25_p4,2644,0.071148307,
70404,blend_soft_all_r8_l0.25_p4_0.20,2644,0.068985394,
70404,blend_soft_all_r8_l0.25_p4_0.30,2644,0.068895707,
70404,blend_soft_all_r8_l0.25_p4_0.40,2644,0.068910162,
70404,blend_soft_all_r8_l0.25_p4_0.50,2644,0.069028692,
70404,soft_all_r8_l1_p1,2644,0.070673706,
70404,blend_soft_all_r8_l1_p1_0.20,2644,0.069078793,
70404,blend_soft_all_r8_l1_p1_0.30,2644,0.069000138,
70404,blend_soft_all_r8_l1_p1_0.40,2644,0.069001609,
70404,blend_soft_all_r8_l1_p1_0.50,2644,0.069083200,
70404,soft_all_r8_l1_p2,2644,0.070700873,
70404,blend_soft_all_r8_l1_p2_0.20,2644,0.069002177,
70404,blend_soft_all_r8_l1_p2_0.30,2644,0.068900493,
70404,blend_soft_all_r8_l1_p2_0.40,2644,0.068889312,
70404,blend_soft_all_r8_l1_p2_0.50,2644,0.068968679,
70404,soft_all_r8_l1_p4,2644,0.070903332,
70404,blend_soft_all_r8_l1_p4_0.20,2644,0.068970599,
70404,blend_soft_all_r8_l1_p4_0.30,2644,0.068866789,
70404,blend_soft_all_r8_l1_p4_0.40,2644,0.068862681,
70404,blend_soft_all_r8_l1_p4_0.50,2644,0.068958295,
70404,soft_crop_r16_l0_p1,2644,0.070291788,
70404,blend_soft_crop_r16_l0_p1_0.20,2644,0.068890339,
70404,blend_soft_crop_r16_l0_p1_0.30,2644,0.068737720,
70404,blend_soft_crop_r16_l0_p1_0.40,2644,0.068679234,
70404,blend_soft_crop_r16_l0_p1_0.50,2644,0.068715121,
70404,soft_crop_r16_l0_p2,2644,0.070352407,
70404,blend_soft_crop_r16_l0_p2_0.20,2644,0.068868112,
70404,blend_soft_crop_r16_l0_p2_0.30,2644,0.068710808,
70404,blend_soft_crop_r16_l0_p2_0.40,2644,0.068651998,
70404,blend_soft_crop_r16_l0_p2_0.50,2644,0.068691936,
70404,soft_crop_r16_l0_p4,2644,0.070527028,
70404,blend_soft_crop_r16_l0_p4_0.20,2644,0.068858493,
70404,blend_soft_crop_r16_l0_p4_0.30,2644,0.068704868,
70404,blend_soft_crop_r16_l0_p4_0.40,2644,0.068655442,
70404,blend_soft_crop_r16_l0_p4_0.50,2644,0.068710441,
70404,soft_crop_r16_l0.25_p1,2644,0.070222085,
70404,blend_soft_crop_r16_l0.25_p1_0.20,2644,0.068922592,
70404,blend_soft_crop_r16_l0.25_p1_0.30,2644,0.068777473,
70404,blend_soft_crop_r16_l0.25_p1_0.40,2644,0.068720630,
70404,blend_soft_crop_r16_l0.25_p1_0.50,2644,0.068752283,
70404,soft_crop_r16_l0.25_p2,2644,0.070325954,
70404,blend_soft_crop_r16_l0.25_p2_0.20,2644,0.068872870,
70404,blend_soft_crop_r16_l0.25_p2_0.30,2644,0.068716051,
70404,blend_soft_crop_r16_l0.25_p2_0.40,2644,0.068656447,
70404,blend_soft_crop_r16_l0.25_p2_0.50,2644,0.068694311,
70404,soft_crop_r16_l0.25_p4,2644,0.070514169,
70404,blend_soft_crop_r16_l0.25_p4_0.20,2644,0.068860320,
70404,blend_soft_crop_r16_l0.25_p4_0.30,2644,0.068706775,
70404,blend_soft_crop_r16_l0.25_p4_0.40,2644,0.068656868,
70404,blend_soft_crop_r16_l0.25_p4_0.50,2644,0.068710826,
70404,soft_crop_r16_l1_p1,2644,0.070228015,
70404,blend_soft_crop_r16_l1_p1_0.20,2644,0.068987024,
70404,blend_soft_crop_r16_l1_p1_0.30,2644,0.068862433,
70404,blend_soft_crop_r16_l1_p1_0.40,2644,0.068818145,
70404,blend_soft_crop_r16_l1_p1_0.50,2644,0.068854315,
70404,soft_crop_r16_l1_p2,2644,0.070252186,
70404,blend_soft_crop_r16_l1_p2_0.20,2644,0.068903423,
70404,blend_soft_crop_r16_l1_p2_0.30,2644,0.068753412,
70404,blend_soft_crop_r16_l1_p2_0.40,2644,0.068694868,
70404,blend_soft_crop_r16_l1_p2_0.50,2644,0.068728023,
70404,soft_crop_r16_l1_p4,2644,0.070457811,
70404,blend_soft_crop_r16_l1_p4_0.20,2644,0.068876723,
70404,blend_soft_crop_r16_l1_p4_0.30,2644,0.068726184,
70404,blend_soft_crop_r16_l1_p4_0.40,2644,0.068675760,
70404,blend_soft_crop_r16_l1_p4_0.50,2644,0.068725673,
70404,soft_all_r16_l0_p1,2644,0.070901389,
70404,blend_soft_all_r16_l0_p1_0.20,2644,0.069096603,
70404,blend_soft_all_r16_l0_p1_0.30,2644,0.069032296,
70404,blend_soft_all_r16_l0_p1_0.40,2644,0.069051697,
70404,blend_soft_all_r16_l0_p1_0.50,2644,0.069154736,
70404,soft_all_r16_l0_p2,2644,0.070927723,
70404,blend_soft_all_r16_l0_p2_0.20,2644,0.069064055,
70404,blend_soft_all_r16_l0_p2_0.30,2644,0.068990548,
70404,blend_soft_all_r16_l0_p2_0.40,2644,0.069005543,
70404,blend_soft_all_r16_l0_p2_0.50,2644,0.069108983,
70404,soft_all_r16_l0_p4,2644,0.071202791,
70404,blend_soft_all_r16_l0_p4_0.20,2644,0.069062580,
70404,blend_soft_all_r16_l0_p4_0.30,2644,0.068999235,
70404,blend_soft_all_r16_l0_p4_0.40,2644,0.069031652,
70404,blend_soft_all_r16_l0_p4_0.50,2644,0.069159696,
70404,soft_all_r16_l0.25_p1,2644,0.070856251,
70404,blend_soft_all_r16_l0.25_p1_0.20,2644,0.069107630,
70404,blend_soft_all_r16_l0.25_p1_0.30,2644,0.069045044,
70404,blend_soft_all_r16_l0.25_p1_0.40,2644,0.069063616,
70404,blend_soft_all_r16_l0.25_p1_0.50,2644,0.069163278,
70404,soft_all_r16_l0.25_p2,2644,0.070907343,
70404,blend_soft_all_r16_l0.25_p2_0.20,2644,0.069064486,
70404,blend_soft_all_r16_l0.25_p2_0.30,2644,0.068990329,
70404,blend_soft_all_r16_l0.25_p2_0.40,2644,0.069004097,
70404,blend_soft_all_r16_l0.25_p2_0.50,2644,0.069105735,
70404,soft_all_r16_l0.25_p4,2644,0.071188176,
70404,blend_soft_all_r16_l0.25_p4_0.20,2644,0.069061627,
70404,blend_soft_all_r16_l0.25_p4_0.30,2644,0.068997417,
70404,blend_soft_all_r16_l0.25_p4_0.40,2644,0.069028714,
70404,blend_soft_all_r16_l0.25_p4_0.50,2644,0.069155388,
70404,soft_all_r16_l1_p1,2644,0.070819120,
70404,blend_soft_all_r16_l1_p1_0.20,2644,0.069130771,
70404,blend_soft_all_r16_l1_p1_0.30,2644,0.069074015,
70404,blend_soft_all_r16_l1_p1_0.40,2644,0.069094539,
70404,blend_soft_all_r16_l1_p1_0.50,2644,0.069192277,
70404,soft_all_r16_l1_p2,2644,0.070848882,
70404,blend_soft_all_r16_l1_p2_0.20,2644,0.069069844,
70404,blend_soft_all_r16_l1_p2_0.30,2644,0.068995117,
70404,blend_soft_all_r16_l1_p2_0.40,2644,0.069006136,
70404,blend_soft_all_r16_l1_p2_0.50,2644,0.069102859,
70404,soft_all_r16_l1_p4,2644,0.071157134,
70404,blend_soft_all_r16_l1_p4_0.20,2644,0.069063757,
70404,blend_soft_all_r16_l1_p4_0.30,2644,0.068999015,
70404,blend_soft_all_r16_l1_p4_0.40,2644,0.069028711,
70404,blend_soft_all_r16_l1_p4_0.50,2644,0.069152722,
70404,soft_crop_r32_l0_p1,2644,0.070439627,
70404,blend_soft_crop_r32_l0_p1_0.20,2644,0.068918325,
70404,blend_soft_crop_r32_l0_p1_0.30,2644,0.068780203,
70404,blend_soft_crop_r32_l0_p1_0.40,2644,0.068736473,
70404,blend_soft_crop_r32_l0_p1_0.50,2644,0.068787317,
70404,soft_crop_r32_l0_p2,2644,0.070338192,
70404,blend_soft_crop_r32_l0_p2_0.20,2644,0.068857531,
70404,blend_soft_crop_r32_l0_p2_0.30,2644,0.068696341,
70404,blend_soft_crop_r32_l0_p2_0.40,2644,0.068634618,
70404,blend_soft_crop_r32_l0_p2_0.50,2644,0.068672629,
70404,soft_crop_r32_l0_p4,2644,0.070343317,
70404,blend_soft_crop_r32_l0_p4_0.20,2644,0.068808183,
70404,blend_soft_crop_r32_l0_p4_0.30,2644,0.068631610,
70404,blend_soft_crop_r32_l0_p4_0.40,2644,0.068560869,
70404,blend_soft_crop_r32_l0_p4_0.50,2644,0.068596285,
70404,soft_crop_r32_l0.25_p1,2644,0.070359344,
70404,blend_soft_crop_r32_l0.25_p1_0.20,2644,0.068939922,
70404,blend_soft_crop_r32_l0.25_p1_0.30,2644,0.068805524,
70404,blend_soft_crop_r32_l0.25_p1_0.40,2644,0.068760732,
70404,blend_soft_crop_r32_l0.25_p1_0.50,2644,0.068805723,
70404,soft_crop_r32_l0.25_p2,2644,0.070314441,
70404,blend_soft_crop_r32_l0.25_p2_0.20,2644,0.068861368,
70404,blend_soft_crop_r32_l0.25_p2_0.30,2644,0.068700477,
70404,blend_soft_crop_r32_l0.25_p2_0.40,2644,0.068637959,
70404,blend_soft_crop_r32_l0.25_p2_0.50,2644,0.068674080,
70404,soft_crop_r32_l0.25_p4,2644,0.070337509,
70404,blend_soft_crop_r32_l0.25_p4_0.20,2644,0.068811713,
70404,blend_soft_crop_r32_l0.25_p4_0.30,2644,0.068636032,
70404,blend_soft_crop_r32_l0.25_p4_0.40,2644,0.068565587,
70404,blend_soft_crop_r32_l0.25_p4_0.50,2644,0.068600702,
70404,soft_crop_r32_l1_p1,2644,0.070310709,
70404,blend_soft_crop_r32_l1_p1_0.20,2644,0.068988117,
70404,blend_soft_crop_r32_l1_p1_0.30,2644,0.068867034,
70404,blend_soft_crop_r32_l1_p1_0.40,2644,0.068828231,
70404,blend_soft_crop_r32_l1_p1_0.50,2644,0.068871848,
70404,soft_crop_r32_l1_p2,2644,0.070217577,
70404,blend_soft_crop_r32_l1_p2_0.20,2644,0.068879097,
70404,blend_soft_crop_r32_l1_p2_0.30,2644,0.068720087,
70404,blend_soft_crop_r32_l1_p2_0.40,2644,0.068654725,
70404,blend_soft_crop_r32_l1_p2_0.50,2644,0.068683278,
70404,soft_crop_r32_l1_p4,2644,0.070289975,
70404,blend_soft_crop_r32_l1_p4_0.20,2644,0.068823642,
70404,blend_soft_crop_r32_l1_p4_0.30,2644,0.068649903,
70404,blend_soft_crop_r32_l1_p4_0.40,2644,0.068578670,
70404,blend_soft_crop_r32_l1_p4_0.50,2644,0.068610263,
70404,soft_all_r32_l0_p1,2644,0.071224729,
70404,blend_soft_all_r32_l0_p1_0.20,2644,0.069215681,
70404,blend_soft_all_r32_l0_p1_0.30,2644,0.069201141,
70404,blend_soft_all_r32_l0_p1_0.40,2644,0.069263535,
70404,blend_soft_all_r32_l0_p1_0.50,2644,0.069402654,
70404,soft_all_r32_l0_p2,2644,0.071120847,
70404,blend_soft_all_r32_l0_p2_0.20,2644,0.069142901,
70404,blend_soft_all_r32_l0_p2_0.30,2644,0.069101569,
70404,blend_soft_all_r32_l0_p2_0.40,2644,0.069143720,
70404,blend_soft_all_r32_l0_p2_0.50,2644,0.069269199,
70404,soft_all_r32_l0_p4,2644,0.071392475,
70404,blend_soft_all_r32_l0_p4_0.20,2644,0.069127375,
70404,blend_soft_all_r32_l0_p4_0.30,2644,0.069091685,
70404,blend_soft_all_r32_l0_p4_0.40,2644,0.069148426,
70404,blend_soft_all_r32_l0_p4_0.50,2644,0.069297372,
70404,soft_all_r32_l0.25_p1,2644,0.071192684,
70404,blend_soft_all_r32_l0.25_p1_0.20,2644,0.069217761,
70404,blend_soft_all_r32_l0.25_p1_0.30,2644,0.069202636,
70404,blend_soft_all_r32_l0.25_p1_0.40,2644,0.069263359,
70404,blend_soft_all_r32_l0.25_p1_0.50,2644,0.069399731,
70404,soft_all_r32_l0.25_p2,2644,0.071098641,
70404,blend_soft_all_r32_l0.25_p2_0.20,2644,0.069140956,
70404,blend_soft_all_r32_l0.25_p2_0.30,2644,0.069098158,
70404,blend_soft_all_r32_l0.25_p2_0.40,2644,0.069138518,
70404,blend_soft_all_r32_l0.25_p2_0.50,2644,0.069261890,
70404,soft_all_r32_l0.25_p4,2644,0.071372959,
70404,blend_soft_all_r32_l0.25_p4_0.20,2644,0.069125778,
70404,blend_soft_all_r32_l0.25_p4_0.30,2644,0.069088832,
70404,blend_soft_all_r32_l0.25_p4_0.40,2644,0.069144017,
70404,blend_soft_all_r32_l0.25_p4_0.50,2644,0.069291114,
70404,soft_all_r32_l1_p1,2644,0.071146821,
70404,blend_soft_all_r32_l1_p1_0.20,2644,0.069223061,
70404,blend_soft_all_r32_l1_p1_0.30,2644,0.069207824,
70404,blend_soft_all_r32_l1_p1_0.40,2644,0.069266591,
70404,blend_soft_all_r32_l1_p1_0.50,2644,0.069399172,
70404,soft_all_r32_l1_p2,2644,0.071039635,
70404,blend_soft_all_r32_l1_p2_0.20,2644,0.069136491,
70404,blend_soft_all_r32_l1_p2_0.30,2644,0.069090018,
70404,blend_soft_all_r32_l1_p2_0.40,2644,0.069125754,
70404,blend_soft_all_r32_l1_p2_0.50,2644,0.069243572,
70404,soft_all_r32_l1_p4,2644,0.071330998,
70404,blend_soft_all_r32_l1_p4_0.20,2644,0.069123299,
70404,blend_soft_all_r32_l1_p4_0.30,2644,0.069083951,
70404,blend_soft_all_r32_l1_p4_0.40,2644,0.069135969,
70404,blend_soft_all_r32_l1_p4_0.50,2644,0.069279147,
70404,baseline,2644,0.069475111,all
70404,baseline,1888,0.063944430,history
70404,baseline,756,0.081667564,2025
70404,baseline,2267,0.071174913,new
70404,baseline,377,0.058216471,shared
70404,baseline,1718,0.070994249,near
70404,baseline,425,0.070071321,mid
70404,baseline,501,0.063438638,far_or_none
70404,baseline,1170,0.067202904,source_s2
70404,baseline,1003,0.072208821,source_landsat
70404,baseline,471,0.069090081,source_modis
70404,blend_post_mode_0.40,2644,0.069288723,all
70404,blend_post_mode_0.40,1888,0.063581531,history
70404,blend_post_mode_0.40,756,0.081821216,2025
70404,blend_post_mode_0.40,2267,0.070980202,new
70404,blend_post_mode_0.40,377,0.058087940,shared
70404,blend_post_mode_0.40,1718,0.071078951,near
70404,blend_post_mode_0.40,425,0.068831022,mid
70404,blend_post_mode_0.40,501,0.063188964,far_or_none
70404,blend_post_mode_0.40,1170,0.066853207,source_s2
70404,blend_post_mode_0.40,1003,0.073032045,source_landsat
70404,blend_post_mode_0.40,471,0.067008091,source_modis
70404,blend_crop_hier_n1_p67_0.40,2644,0.068367574,all
70404,blend_crop_hier_n1_p67_0.40,1888,0.062997721,history
70404,blend_crop_hier_n1_p67_0.40,756,0.080223375,2025
70404,blend_crop_hier_n1_p67_0.40,2267,0.069976869,new
70404,blend_crop_hier_n1_p67_0.40,377,0.057752494,shared
70404,blend_crop_hier_n1_p67_0.40,1718,0.069776467,near
70404,blend_crop_hier_n1_p67_0.40,425,0.068785988,mid
70404,blend_crop_hier_n1_p67_0.40,501,0.062912872,far_or_none
70404,blend_crop_hier_n1_p67_0.40,1170,0.066326043,source_s2
70404,blend_crop_hier_n1_p67_0.40,1003,0.070965037,source_landsat
70404,blend_crop_hier_n1_p67_0.40,471,0.067723742,source_modis
70404,blend_soft_all_r1_l0_p4_0.40,2644,0.068362465,all
70404,blend_soft_all_r1_l0_p4_0.40,1888,0.063013033,history
70404,blend_soft_all_r1_l0_p4_0.40,756,0.080178103,2025
70404,blend_soft_all_r1_l0_p4_0.40,2267,0.070006988,new
70404,blend_soft_all_r1_l0_p4_0.40,377,0.057489989,shared
70404,blend_soft_all_r1_l0_p4_0.40,1718,0.069745192,near
70404,blend_soft_all_r1_l0_p4_0.40,425,0.068738119,mid
70404,blend_soft_all_r1_l0_p4_0.40,501,0.063046732,far_or_none
70404,blend_soft_all_r1_l0_p4_0.40,1170,0.066129122,source_s2
70404,blend_soft_all_r1_l0_p4_0.40,1003,0.071325828,source_landsat
70404,blend_soft_all_r1_l0_p4_0.40,471,0.067365075,source_modis
70404,blend_soft_crop_r1_l0_p4_0.40,2644,0.068410399,all
70404,blend_soft_crop_r1_l0_p4_0.40,1888,0.063013033,history
70404,blend_soft_crop_r1_l0_p4_0.40,756,0.080320961,2025
70404,blend_soft_crop_r1_l0_p4_0.40,2267,0.070034409,new
70404,blend_soft_crop_r1_l0_p4_0.40,377,0.057688697,shared
70404,blend_soft_crop_r1_l0_p4_0.40,1718,0.069818447,near
70404,blend_soft_crop_r1_l0_p4_0.40,425,0.068734176,mid
70404,blend_soft_crop_r1_l0_p4_0.40,501,0.063046732,far_or_none
70404,blend_soft_crop_r1_l0_p4_0.40,1170,0.066206585,source_s2
70404,blend_soft_crop_r1_l0_p4_0.40,1003,0.071300311,source_landsat
70404,blend_soft_crop_r1_l0_p4_0.40,471,0.067506604,source_modis
70404,blend_soft_all_r2_l0_p4_0.40,2644,0.068386697,all
70404,blend_soft_all_r2_l0_p4_0.40,1888,0.063062032,history
70404,blend_soft_all_r2_l0_p4_0.40,756,0.080154161,2025
70404,blend_soft_all_r2_l0_p4_0.40,2267,0.070024890,new
70404,blend_soft_all_r2_l0_p4_0.40,377,0.057560950,shared
70404,blend_soft_all_r2_l0_p4_0.40,1718,0.069781693,near
70404,blend_soft_all_r2_l0_p4_0.40,425,0.068738318,mid
70404,blend_soft_all_r2_l0_p4_0.40,501,0.063046732,far_or_none
70404,blend_soft_all_r2_l0_p4_0.40,1170,0.066114781,source_s2
70404,blend_soft_all_r2_l0_p4_0.40,1003,0.071193458,source_landsat
70404,blend_soft_all_r2_l0_p4_0.40,471,0.067834648,source_modis
70404,blend_soft_all_r32_l0_p4_0.40,2644,0.069148426,all
70404,blend_soft_all_r32_l0_p4_0.40,1888,0.063479051,history
70404,blend_soft_all_r32_l0_p4_0.40,756,0.081604552,2025
70404,blend_soft_all_r32_l0_p4_0.40,2267,0.070834504,new
70404,blend_soft_all_r32_l0_p4_0.40,377,0.057984841,shared
70404,blend_soft_all_r32_l0_p4_0.40,1718,0.070810536,near
70404,blend_soft_all_r32_l0_p4_0.40,425,0.068805858,mid
70404,blend_soft_all_r32_l0_p4_0.40,501,0.063434086,far_or_none
70404,blend_soft_all_r32_l0_p4_0.40,1170,0.067092716,source_s2
70404,blend_soft_all_r32_l0_p4_0.40,1003,0.072523607,source_landsat
70404,blend_soft_all_r32_l0_p4_0.40,471,0.066775445,source_modis
