anon_polygon_id,date,truth,true_src,year,cohort,near_dist,baseline,expert_post_mode,blend_post_mode_0.40,expert_crop_hier_n1_p67,blend_crop_hier_n1_p67_0.40,expert_soft_all_r1_l0_p4,blend_soft_all_r1_l0_p4_0.40,expert_soft_crop_r1_l0_p4,blend_soft_crop_r1_l0_p4_0.40,expert_soft_all_r2_l0_p4,blend_soft_all_r2_l0_p4_0.40,expert_soft_all_r32_l0_p4,blend_soft_all_r32_l0_p4_0.40
AOI-0005,2025-05-19,0.432225752,s2,2025,new,1.000000000,0.662681285,0.640676056,0.653879193,0.640676056,0.653879193,0.640676056,0.653879193,0.640676056,0.653879193,0.675546498,0.667827370,0.710247279,0.681707683
AOI-0005,2025-07-28,0.381684061,s2,2025,new,3.000000000,0.360614690,0.342645466,0.353427000,0.342645466,0.353427000,0.346497125,0.354967664,0.346497125,0.354967664,0.346497125,0.354967664,0.343858364,0.353912160
AOI-0005,2025-08-13,0.345290685,modis,2025,new,1.000000000,0.385657020,0.405352777,0.393535323,0.405352777,0.393535323,0.405352777,0.393535323,0.405352777,0.393535323,0.405352777,0.393535323,0.405352777,0.393535323
AOI-0005,2025-08-22,0.289699470,s2,2025,new,1.000000000,0.311912458,0.297490893,0.306143832,0.297490893,0.306143832,0.297490893,0.306143832,0.297490893,0.306143832,0.297490893,0.306143832,0.297490893,0.306143832
AOI-0005,2025-09-11,0.171794967,s2,2025,new,1.000000000,0.253070465,0.249752506,0.251743281,0.249752506,0.251743281,0.249752506,0.251743281,0.249752506,0.251743281,0.249752506,0.251743281,0.249752506,0.251743281
AOI-0005,2025-09-16,0.258095417,s2,2025,new,1.000000000,0.267763983,0.278934548,0.272232209,0.278934548,0.272232209,0.278934548,0.272232209,0.278934548,0.272232209,0.279139557,0.272314213,0.279014785,0.272264304
AOI-0006,2025-04-16,0.267094942,landsat,2025,new,1.000000000,0.210899132,0.232092668,0.219376546,0.232092668,0.219376546,0.232092668,0.219376546,0.232092668,0.219376546,0.233926868,0.220110226,0.232760398,0.219643638
AOI-0006,2025-05-19,0.239524739,s2,2025,new,1.000000000,0.311797633,0.280684300,0.299352299,0.335193987,0.321156174,0.335193987,0.321156174,0.335193987,0.321156174,0.307939143,0.310254237,0.335061380,0.321103132
AOI-0006,2025-05-24,0.323386870,s2,2025,new,1.000000000,0.335567021,0.387471700,0.356328892,0.387471700,0.356328892,0.387471700,0.356328892,0.387471700,0.356328892,0.387471700,0.356328892,0.387471700,0.356328892
AOI-0006,2025-08-02,0.271521875,s2,2025,new,1.000000000,0.318711422,0.326309569,0.321750681,0.326309569,0.321750681,0.326309569,0.321750681,0.326309569,0.321750681,0.326309569,0.321750681,0.326309569,0.321750681
AOI-0006,2025-08-13,0.319843920,modis,2025,new,2.000000000,0.345699561,0.360362033,0.351564550,0.360362033,0.351564550,0.360131782,0.351472449,0.360131782,0.351472449,0.360362033,0.351564550,0.360362033,0.351564550
AOI-0006,2025-08-14,1.749495620,landsat,2025,new,1.000000000,0.275688619,0.259661127,0.269277622,0.325169070,0.295480800,0.325169070,0.295480800,0.325169070,0.295480800,0.321315662,0.293939436,0.271898403,0.274172533
AOI-0006,2025-09-01,0.158386769,s2,2025,new,1.000000000,0.210230754,0.204529566,0.207950279,0.204529566,0.207950279,0.204529566,0.207950279,0.204529566,0.207950279,0.204529566,0.207950279,0.204564285,0.207964167
AOI-0006,2025-09-26,0.185485550,s2,2025,new,1.000000000,0.190366634,0.185960439,0.188604156,0.185960439,0.188604156,0.185960439,0.188604156,0.185960439,0.188604156,0.185960439,0.188604156,0.186126666,0.188670647
AOI-0007,2025-06-15,0.364978097,s2,2025,shared,1.000000000,0.282411435,0.215826726,0.255777552,0.215826726,0.255777552,0.215826726,0.255777552,0.215826726,0.255777552,0.215826726,0.255777552,0.215826726,0.255777552
AOI-0007,2025-07-07,0.242195666,s2,2025,shared,1.000000000,0.203278209,0.188929164,0.197538591,0.188929164,0.197538591,0.188929164,0.197538591,0.188929164,0.197538591,0.188929164,0.197538591,0.188929164,0.197538591
AOI-0007,2025-07-13,0.156300809,s2,2025,shared,1.000000000,0.156596403,0.141789602,0.150673682,0.141789602,0.150673682,0.141789602,0.150673682,0.141789602,0.150673682,0.141789602,0.150673682,0.141789602,0.150673682
AOI-0007,2025-07-23,0.136891801,s2,2025,shared,1.000000000,0.145407200,0.135128057,0.141295543,0.135128057,0.141295543,0.135128057,0.141295543,0.135128057,0.141295543,0.135128057,0.141295543,0.135968255,0.141631622
AOI-0007,2025-08-06,0.134822085,s2,2025,shared,1.000000000,0.152700322,0.132989552,0.144816014,0.181902323,0.164381122,0.181902323,0.164381122,0.181902323,0.164381122,0.179025101,0.163230233,0.133830102,0.145152234
AOI-0007,2025-08-27,0.150301527,s2,2025,shared,1.000000000,0.150429593,0.143656684,0.147720429,0.143656684,0.147720429,0.143656684,0.147720429,0.143656684,0.147720429,0.143656684,0.147720429,0.143656684,0.147720429
AOI-0007,2025-08-29,0.148134751,s2,2025,shared,1.000000000,0.153113586,0.143445563,0.149246377,0.143445563,0.149246377,0.143445563,0.149246377,0.143445563,0.149246377,0.143445563,0.149246377,0.143445563,0.149246377
AOI-0007,2025-09-05,0.114494059,s2,2025,shared,4.000000000,0.146930369,0.154656519,0.150020829,0.154656519,0.150020829,0.154656522,0.150020830,0.154656522,0.150020830,0.154656522,0.150020830,0.154656519,0.150020829
AOI-0007,2025-09-08,0.152982832,s2,2025,shared,1.000000000,0.141658921,0.149934404,0.144969114,0.149934404,0.144969114,0.153161296,0.146259871,0.153161296,0.146259871,0.150013109,0.145000596,0.149935742,0.144969649
AOI-0007,2025-09-15,0.163987335,s2,2025,shared,1.000000000,0.164308276,0.162321019,0.163513374,0.162321019,0.163513374,0.182630859,0.171637310,0.182630859,0.171637310,0.182630859,0.171637310,0.164710412,0.164469131
AOI-0007,2025-10-13,0.157854675,s2,2025,shared,1.000000000,0.255184730,0.261216386,0.257597392,0.261216386,0.257597392,0.261216386,0.257597392,0.261216386,0.257597392,0.261216386,0.257597392,0.261216386,0.257597392
AOI-0008,2025-04-28,0.888832635,s2,2025,shared,1.000000000,0.882744117,0.877757937,0.880749645,0.877757937,0.880749645,0.877757937,0.880749645,0.877757937,0.880749645,0.877757937,0.880749645,0.877757937,0.880749645
AOI-0008,2025-05-09,0.840398554,modis,2025,shared,1.000000000,0.851387090,0.843373693,0.848181731,0.843373693,0.848181731,0.843373693,0.848181731,0.843373693,0.848181731,0.843373693,0.848181731,0.843366093,0.848178692
AOI-0008,2025-06-10,0.542555165,modis,2025,shared,1.000000000,0.689344873,0.758161509,0.716871528,0.624933050,0.663580144,0.624933050,0.663580144,0.624933050,0.663580144,0.626557787,0.664230039,0.728274618,0.704916771
AOI-0008,2025-07-14,0.250858190,landsat,2025,shared,1.000000000,0.216119323,0.244676374,0.227542143,0.244676374,0.227542143,0.244676374,0.227542143,0.244676374,0.227542143,0.244676374,0.227542143,0.230368601,0.221819034
AOI-0008,2025-07-23,0.176213699,s2,2025,shared,1.000000000,0.168833343,0.149752052,0.161200826,0.149752052,0.161200826,0.149752052,0.161200826,0.149752052,0.161200826,0.149752052,0.161200826,0.150511196,0.161504484
AOI-0008,2025-07-28,0.151275594,s2,2025,shared,2.000000000,0.183536484,0.155624888,0.172371846,0.155624888,0.172371846,0.160343690,0.174259366,0.160343690,0.174259366,0.155624888,0.172371846,0.161310948,0.174646270
AOI-0008,2025-08-06,0.123716145,s2,2025,shared,1.000000000,0.159765446,0.145616487,0.154105862,0.145616487,0.154105862,0.145616487,0.154105862,0.145616487,0.154105862,0.148500669,0.155259535,0.146323796,0.154388786
AOI-0008,2025-08-09,0.136267485,s2,2025,shared,1.000000000,0.137901066,0.144715769,0.140626947,0.144715769,0.140626947,0.144715769,0.140626947,0.144715769,0.140626947,0.144715769,0.140626947,0.144715769,0.140626947
AOI-0008,2025-08-17,0.152550288,s2,2025,shared,1.000000000,0.157819201,0.147532319,0.153704448,0.147532319,0.153704448,0.147532319,0.153704448,0.147532319,0.153704448,0.147532319,0.153704448,0.148039496,0.153907319
AOI-0008,2025-08-31,0.190675741,landsat,2025,shared,1.000000000,0.186541890,0.189574231,0.187754826,0.189574231,0.187754826,0.189574231,0.187754826,0.189574231,0.187754826,0.189574231,0.187754826,0.188107183,0.187168007
AOI-0009,2025-04-29,0.857521426,s2,2025,new,1.000000000,0.822864253,0.831219619,0.826206399,0.831219619,0.826206399,0.831219619,0.826206399,0.831219619,0.826206399,0.831219619,0.826206399,0.831219619,0.826206399
AOI-0009,2025-05-14,0.884278100,s2,2025,new,1.000000000,0.825516327,0.838936044,0.830884214,0.838936044,0.830884214,0.838936044,0.830884214,0.838936044,0.830884214,0.838936044,0.830884214,0.838936044,0.830884214
AOI-0009,2025-05-16,0.833185968,s2,2025,new,1.000000000,0.824019813,0.844692516,0.832288895,0.844692516,0.832288895,0.844692516,0.832288895,0.844692516,0.832288895,0.844692516,0.832288895,0.844692516,0.832288895
AOI-0009,2025-05-27,0.750391294,landsat,2025,new,1.000000000,0.762930417,0.784936688,0.771732925,0.784936688,0.771732925,0.784936688,0.771732925,0.784936688,0.771732925,0.784936688,0.771732925,0.784936688,0.771732925
AOI-0009,2025-06-26,0.309830481,modis,2025,new,1.000000000,0.326918176,0.326321850,0.326679646,0.326321850,0.326679646,0.326321850,0.326679646,0.326321850,0.326679646,0.326321850,0.326679646,0.326321850,0.326679646
AOI-0009,2025-07-06,0.253961828,landsat,2025,new,2.000000000,0.242222287,0.243404108,0.242695016,0.243404108,0.242695016,0.243403138,0.242694628,0.243403138,0.242694628,0.243404108,0.242695016,0.243404108,0.242695016
AOI-0009,2025-07-07,0.159930308,s2,2025,new,1.000000000,0.190098306,0.187208588,0.188942419,0.187208588,0.188942419,0.187208588,0.188942419,0.187208588,0.188942419,0.187208588,0.188942419,0.187208588,0.188942419
AOI-0009,2025-07-15,0.152654229,s2,2025,new,1.000000000,0.163613013,0.154799878,0.160087759,0.154799878,0.160087759,0.154799878,0.160087759,0.154799878,0.160087759,0.154799878,0.160087759,0.154800240,0.160087904
AOI-0009,2025-07-18,0.162344169,s2,2025,new,1.000000000,0.161820418,0.150228948,0.157183830,0.150228948,0.157183830,0.150228948,0.157183830,0.150228948,0.157183830,0.150228948,0.157183830,0.150228948,0.157183830
AOI-0009,2025-07-28,0.168276513,s2,2025,new,1.000000000,0.173647785,0.150260445,0.164292849,0.150260445,0.164292849,0.150260445,0.164292849,0.150260445,0.164292849,0.150260445,0.164292849,0.160627442,0.168439648
AOI-0009,2025-09-05,0.049364173,s2,2025,new,2.000000000,0.147801663,0.149018434,0.148288372,0.149018434,0.148288372,0.149018437,0.148288373,0.149018437,0.148288373,0.149018434,0.148288372,0.149018434,0.148288372
AOI-0010,2010-06-26,0.346234694,modis,2010,new,3.000000000,0.353634907,0.357574792,0.355210861,0.357574792,0.355210861,0.357574792,0.355210861,0.357574792,0.355210861,0.357574792,0.355210861,0.357574792,0.355210861
AOI-0010,2010-08-13,0.337248980,modis,2010,new,3.000000000,0.256055667,0.275568253,0.263860702,0.275568253,0.263860702,0.275564338,0.263859135,0.275564338,0.263859135,0.275564338,0.263859135,0.275568253,0.263860702
AOI-0010,2010-08-29,0.298695918,modis,2010,new,3.000000000,0.233562918,0.259434282,0.243911464,0.199982867,0.220130898,0.238513456,0.235543133,0.238513456,0.235543133,0.238513456,0.235543133,0.200214196,0.220223429
AOI-0010,2011-06-22,0.308472943,landsat,2011,new,3.000000000,0.416906481,0.350441772,0.390320597,0.350441772,0.390320597,0.350441771,0.390320597,0.350441771,0.390320597,0.350441771,0.390320597,0.350441772,0.390320597
AOI-0010,2011-07-28,0.376180612,modis,2011,new,3.000000000,0.322471992,0.348995985,0.333081589,0.348995985,0.333081589,0.348995985,0.333081589,0.348995985,0.333081589,0.348995985,0.333081589,0.348995985,0.333081589
AOI-0010,2011-09-02,0.219734925,landsat,2011,new,3.000000000,0.209139647,0.207673371,0.208553136,0.207673371,0.208553136,0.207673372,0.208553137,0.207673372,0.208553137,0.207673372,0.208553137,0.207673371,0.208553136
AOI-0010,2012-06-09,0.270341837,modis,2012,new,4.000000000,0.302598108,0.369510527,0.329363076,0.369510527,0.329363076,0.367701044,0.328639282,0.367701044,0.328639282,0.367701044,0.328639282,0.369306892,0.329281622
AOI-0010,2012-08-28,0.319516327,modis,2012,new,3.000000000,0.252531882,0.302365776,0.272465440,0.302365776,0.272465440,0.296817784,0.270246243,0.296817784,0.270246243,0.296817784,0.270246243,0.287228339,0.266410465
AOI-0010,2012-10-15,0.358312245,modis,2012,new,3.000000000,0.332001558,0.343044899,0.336418894,0.343044899,0.336418894,0.341582127,0.335833786,0.341582127,0.335833786,0.341582127,0.335833786,0.326046972,0.329619723
AOI-0010,2013-05-02,0.849445971,landsat,2013,new,4.000000000,0.718623819,0.747638092,0.730229528,0.747638092,0.730229528,0.747638090,0.730229527,0.747638090,0.730229527,0.747638090,0.730229527,0.747638092,0.730229528
AOI-0010,2013-05-09,0.796193878,modis,2013,new,7.000000000,0.688290173,0.589079888,0.648606059,0.730494613,0.705171949,0.618617079,0.660420935,0.618617079,0.660420935,0.618617079,0.660420935,0.722176099,0.701844543
AOI-0010,2013-09-30,0.323915306,modis,2013,new,3.000000000,0.295962602,0.331655773,0.310239870,0.331655773,0.310239870,0.330938963,0.309953147,0.330938963,0.309953147,0.330938963,0.309953147,0.331195975,0.310055952
AOI-0010,2014-04-07,0.656238776,modis,2014,new,4.000000000,0.698007629,0.657652529,0.681865589,0.657652529,0.681865589,0.657652529,0.681865589,0.657652529,0.681865589,0.657652529,0.681865589,0.657652529,0.681865589
AOI-0010,2014-06-30,0.241559557,landsat,2014,new,3.000000000,0.251825733,0.230781386,0.243407994,0.230781386,0.243407994,0.230781386,0.243407994,0.230781386,0.243407994,0.230781386,0.243407994,0.230781386,0.243407994
AOI-0010,2014-08-01,0.220213680,landsat,2014,new,4.000000000,0.191235756,0.218750018,0.202241461,0.218750018,0.202241461,0.218750018,0.202241461,0.218750018,0.202241461,0.218750018,0.202241461,0.218750018,0.202241461
AOI-0010,2014-10-16,0.223802041,modis,2014,new,3.000000000,0.241119607,0.233870281,0.238219877,0.233870281,0.238219877,0.233870280,0.238219877,0.233870280,0.238219877,0.233870280,0.238219877,0.233870281,0.238219877
AOI-0010,2015-06-17,0.261967269,landsat,2015,new,inf,0.233806464,0.230474433,0.232473652,0.230474433,0.232473652,0.230476895,0.232474637,0.230476895,0.232474637,0.230476895,0.232474637,0.230476895,0.232474637
AOI-0010,2015-08-13,0.234382653,modis,2015,new,3.000000000,0.249848701,0.271116837,0.258355956,0.271116837,0.258355956,0.270174461,0.257979005,0.270174461,0.257979005,0.270174461,0.257979005,0.270061111,0.257933665
AOI-0010,2015-09-05,0.201868013,landsat,2015,new,3.000000000,0.210523027,0.211039376,0.210729566,0.211039376,0.210729566,0.211039377,0.210729567,0.211039377,0.210729567,0.211039377,0.210729567,0.211039376,0.210729566
AOI-0010,2015-09-30,0.266892857,modis,2015,new,3.000000000,0.269850326,0.269979275,0.269901906,0.269979275,0.269901906,0.269089299,0.269545915,0.269089299,0.269545915,0.269089299,0.269545915,0.269513918,0.269715763
AOI-0010,2016-05-24,0.656675510,modis,2016,new,3.000000000,0.784990338,0.785719499,0.785282002,0.785719499,0.785282002,0.785722420,0.785283171,0.785722420,0.785283171,0.785722420,0.785283171,0.785719499,0.785282002
AOI-0010,2016-06-09,0.578226531,modis,2016,new,4.000000000,0.611057669,0.504917030,0.568601413,0.504917030,0.568601413,0.504917030,0.568601413,0.504917030,0.568601413,0.504917030,0.568601413,0.504917030,0.568601413
AOI-0010,2016-06-19,0.415038442,landsat,2016,new,3.000000000,0.471407119,0.447243540,0.461741687,0.447243540,0.461741687,0.447243537,0.461741686,0.447243537,0.461741686,0.447243537,0.461741686,0.447243540,0.461741687
AOI-0010,2016-06-27,0.238196934,landsat,2016,new,4.000000000,0.328014111,0.304442339,0.318585402,0.304442339,0.318585402,0.304442340,0.318585403,0.304442340,0.318585403,0.304442340,0.318585403,0.304442339,0.318585402
AOI-0010,2017-04-13,0.395862610,s2,2017,new,3.000000000,0.499247024,0.434515357,0.473354357,0.434515357,0.473354357,0.434579992,0.473380211,0.434579992,0.473380211,0.434579992,0.473380211,0.434515357,0.473354357
AOI-0010,2017-05-01,0.629259483,s2,2017,new,4.000000000,0.650186832,0.632202243,0.642992996,0.632202243,0.642992996,0.632202244,0.642992997,0.632202244,0.642992997,0.632202244,0.642992997,0.632202243,0.642992996
AOI-0010,2017-05-05,0.727759421,landsat,2017,new,3.000000000,0.718807142,0.710384244,0.715437983,0.710384244,0.715437983,0.709744959,0.715182269,0.709744959,0.715182269,0.709744959,0.715182269,0.702406996,0.712247083
AOI-0010,2017-08-06,0.131473848,s2,2017,new,3.000000000,0.149770735,0.151794042,0.150580058,0.151794042,0.150580058,0.151794042,0.150580058,0.151794042,0.150580058,0.151794042,0.150580058,0.151794042,0.150580058
AOI-0010,2017-09-05,0.165687788,s2,2017,new,3.000000000,0.169962932,0.167044963,0.168795745,0.167044963,0.168795745,0.167044965,0.168795745,0.167044965,0.168795745,0.167044965,0.168795745,0.167044963,0.168795745
AOI-0010,2017-09-18,0.177496956,s2,2017,new,3.000000000,0.187962873,0.183948140,0.186356980,0.183948140,0.186356980,0.184001856,0.186378466,0.184001856,0.186378466,0.184001856,0.186378466,0.183948140,0.186356980
AOI-0010,2017-09-20,0.171301897,s2,2017,new,3.000000000,0.178833099,0.179889116,0.179255505,0.179889116,0.179255505,0.179889116,0.179255506,0.179889116,0.179255506,0.179889116,0.179255506,0.179889116,0.179255505
AOI-0010,2018-04-14,0.687057261,landsat,2018,new,3.000000000,0.704783415,0.732289293,0.715785766,0.732289293,0.715785766,0.732289293,0.715785766,0.732289293,0.715785766,0.732289293,0.715785766,0.732289293,0.715785766
AOI-0010,2018-05-24,0.807150116,landsat,2018,new,4.000000000,0.760147734,0.738472229,0.751477532,0.738472229,0.751477532,0.738472228,0.751477531,0.738472228,0.751477531,0.738472228,0.751477531,0.738472229,0.751477532
AOI-0010,2018-06-02,0.700316997,s2,2018,new,3.000000000,0.605350782,0.603129262,0.604462174,0.603129262,0.604462174,0.603129262,0.604462174,0.603129262,0.604462174,0.603129262,0.604462174,0.603129262,0.604462174
AOI-0010,2018-09-13,0.140787153,s2,2018,new,4.000000000,0.149572131,0.157618260,0.152790583,0.157618260,0.152790583,0.157646169,0.152801746,0.157646169,0.152801746,0.157646169,0.152801746,0.157618260,0.152790583
AOI-0010,2018-09-21,0.155273423,landsat,2018,new,3.000000000,0.155947170,0.160044392,0.157586059,0.160044392,0.157586059,0.160044392,0.157586059,0.160044392,0.157586059,0.160044392,0.157586059,0.160044392,0.157586059
AOI-0010,2019-04-01,0.363114455,s2,2019,new,7.000000000,0.459967064,0.370677261,0.424251143,0.370677261,0.424251143,0.370879537,0.424332053,0.370879537,0.424332053,0.370879537,0.424332053,0.370677261,0.424251143
AOI-0010,2019-06-22,0.164681782,s2,2019,new,inf,0.197834619,0.178546947,0.190119550,0.178546947,0.190119550,0.178546952,0.190119552,0.178546952,0.190119552,0.178546952,0.190119552,0.178546947,0.190119550
AOI-0010,2019-08-01,0.253414357,s2,2019,new,3.000000000,0.276662559,0.268138037,0.273252750,0.268138037,0.273252750,0.268138038,0.273252750,0.268138038,0.273252750,0.268138038,0.273252750,0.268138037,0.273252750
AOI-0010,2019-08-15,0.250838747,landsat,2019,new,3.000000000,0.264727539,0.224957471,0.248819512,0.224957471,0.248819512,0.224957471,0.248819512,0.224957471,0.248819512,0.224957471,0.248819512,0.224957471,0.248819512
AOI-0010,2019-08-24,0.168648826,s2,2019,new,9.000000000,0.173808128,0.171509890,0.172888833,0.171509890,0.172888833,0.171772162,0.172993741,0.171772162,0.172993741,0.171772162,0.172993741,0.196437531,0.182859889
AOI-0010,2019-08-26,0.161115991,s2,2019,new,7.000000000,0.166065494,0.172650288,0.168699412,0.172650288,0.168699412,0.172650289,0.168699412,0.172650289,0.168699412,0.172650289,0.168699412,0.172650288,0.168699412
