anon_polygon_id,date,local_feature
AOI-0067,2025-07-05,-0.0238497620
AOI-0067,2025-07-14,0.0296599656
AOI-0067,2025-07-15,0.0031077796
AOI-0067,2025-08-06,0.0045134003
AOI-0067,2025-09-01,0.0375551683
AOI-0067,2025-09-23,-0.0220443395
AOI-0067,2025-10-03,0.0005903534
AOI-0068,2010-04-16,
AOI-0068,2010-05-02,-0.0064434834
AOI-0068,2010-05-09,0.0000000000
AOI-0068,2010-06-20,-0.0621666995
AOI-0068,2010-07-13,-0.0001954814
AOI-0068,2010-07-14,-0.0190262694
AOI-0068,2010-07-28,0.0789592977
AOI-0068,2010-08-07,-0.0151460548
AOI-0068,2010-08-29,0.0866156615
AOI-0068,2011-04-07,0.0391187737
AOI-0068,2011-05-30,0.0022289375
AOI-0068,2011-06-15,-0.0230469560
AOI-0068,2011-06-23,-0.0126777936
AOI-0068,2011-07-16,-0.0215742844
AOI-0068,2011-08-09,-0.0162052730
AOI-0068,2011-09-03,0.0006149647
AOI-0068,2012-07-27,0.0013342554
AOI-0068,2012-08-03,-0.0013342554
AOI-0068,2012-10-22,0.0155866803
AOI-0068,2013-06-19,-0.0812166042
AOI-0068,2013-06-27,0.0354279657
AOI-0068,2013-07-28,0.0865714688
AOI-0068,2014-04-27,-0.0263799422
AOI-0068,2014-07-28,0.0291125512
AOI-0068,2014-08-17,0.0009552232
AOI-0068,2014-08-25,-0.0437302307
AOI-0068,2014-10-05,-0.0306415285
AOI-0068,2014-10-16,0.0214762753
AOI-0068,2014-10-29,0.0000000000
AOI-0068,2015-06-09,-0.0088227216
AOI-0068,2015-07-27,-0.0159579765
AOI-0068,2015-08-04,0.0181410221
AOI-0068,2016-05-02,-0.0453979439
AOI-0068,2016-05-11,0.0124672576
AOI-0068,2016-07-14,0.0435118424
AOI-0068,2016-08-28,0.1165343025
AOI-0068,2016-09-13,0.0664942021
AOI-0068,2016-09-29,0.0614410984
AOI-0068,2017-05-14,-0.0495315948
AOI-0068,2017-06-10,0.0036692394
AOI-0068,2017-06-22,0.0000000000
AOI-0068,2017-06-27,-0.0081668545
AOI-0068,2017-07-12,0.0777149739
AOI-0068,2017-08-02,0.0468964805
AOI-0068,2017-08-11,-0.0088403362
AOI-0068,2017-08-13,0.0820526652
AOI-0068,2017-09-02,
AOI-0068,2017-09-03,0.0263737167
AOI-0068,2018-04-28,-0.0176168468
AOI-0068,2018-05-09,0.1008206442
AOI-0068,2018-06-07,-0.0157021751
AOI-0068,2018-07-11,0.0000000000
AOI-0068,2018-08-28,0.0157225551
AOI-0068,2018-09-06,0.0237700824
AOI-0068,2018-09-21,-0.0015657529
AOI-0068,2019-05-25,0.0542060793
AOI-0068,2019-05-28,-0.0314282899
AOI-0068,2019-06-28,0.0470940021
AOI-0068,2019-08-07,-0.0129968326
AOI-0068,2019-09-01,-0.0103979499
AOI-0068,2019-09-05,0.0072923699
AOI-0068,2019-09-15,-0.0411084503
AOI-0068,2019-09-24,-0.0042041431
AOI-0068,2019-09-25,0.0068171207
AOI-0068,2019-09-30,0.0636165364
AOI-0068,2019-10-02,0.0137529649
AOI-0068,2019-10-25,-0.0411524353
AOI-0068,2020-04-02,0.0024380700
AOI-0068,2020-04-06,0.1293788159
AOI-0068,2020-04-12,-0.0149974804
AOI-0068,2020-04-19,0.0071801465
AOI-0068,2020-06-26,0.0191235577
AOI-0068,2020-07-27,0.0378319146
AOI-0068,2020-07-31,-0.0142350978
AOI-0068,2020-09-03,-0.0338863381
AOI-0068,2020-10-05,-0.0079880439
AOI-0068,2020-10-20,0.0442948969
AOI-0068,2021-05-01,-0.0570113328
AOI-0068,2021-05-16,0.0005216221
AOI-0068,2021-06-11,0.0210469776
AOI-0068,2021-06-16,-0.0229308376
AOI-0068,2021-07-19,0.0417211295
AOI-0068,2021-07-31,0.0000000000
AOI-0068,2021-09-30,0.0833512303
AOI-0068,2022-04-02,0.0000000000
AOI-0068,2022-04-12,-0.0177442717
AOI-0068,2022-04-23,0.1646094100
AOI-0068,2022-05-12,-0.0443693064
AOI-0068,2022-05-27,-0.1225823232
AOI-0068,2022-06-08,0.0634228663
AOI-0068,2022-06-20,-0.0050675523
AOI-0068,2022-07-01,0.0057263034
AOI-0068,2022-07-14,
AOI-0068,2022-07-30,0.0340691644
AOI-0068,2022-08-15,-0.0013825607
AOI-0068,2023-04-03,0.0205085553
AOI-0068,2023-04-17,0.0225432651
AOI-0068,2023-05-09,0.1436975570
AOI-0068,2023-06-06,-0.0314538239
AOI-0068,2023-06-30,0.0331911676
AOI-0068,2023-07-05,0.0199865010
AOI-0068,2023-08-03,0.0370694977
AOI-0068,2023-08-13,-0.0658082240
AOI-0068,2023-09-03,-0.0060222922
AOI-0068,2023-09-24,-0.0149782197
AOI-0068,2023-10-06,-0.0030631723
AOI-0068,2023-10-11,-0.0100355458
AOI-0068,2024-05-01,-0.0052972195
AOI-0068,2024-05-09,0.0025339439
AOI-0068,2024-06-15,-0.0654668751
AOI-0068,2024-08-05,0.0531338201
AOI-0068,2024-08-09,-0.0168978560
AOI-0068,2024-08-19,-0.0388704528
AOI-0068,2024-08-28,0.0059127158
AOI-0068,2024-09-08,-0.0332033057
AOI-0068,2024-09-14,0.0239830844
AOI-0068,2024-09-29,0.0068360818
AOI-0068,2024-10-13,-0.0305989638
AOI-0068,2025-05-08,0.0084944167
AOI-0068,2025-05-11,0.0144673083
AOI-0068,2025-05-20,0.0062116902
AOI-0068,2025-06-10,-0.0070742284
AOI-0068,2025-06-15,-0.0078722269
AOI-0068,2025-06-17,0.0113254650
AOI-0068,2025-06-30,-0.0608137177
AOI-0068,2025-07-22,0.0165306821
AOI-0068,2025-07-28,0.0461222080
AOI-0068,2025-08-13,0.0494436793
AOI-0068,2025-08-14,-0.0347423683
AOI-0068,2025-08-23,0.0206188577
AOI-0068,2025-08-24,-0.0355164071
AOI-0068,2025-09-08,-0.0119573593
AOI-0068,2025-09-14,0.0213531298
AOI-0068,2025-09-24,0.0097650433
AOI-0069,2025-04-16,-0.0554082695
AOI-0069,2025-04-21,0.0395764875
AOI-0069,2025-04-23,0.0603574061
AOI-0069,2025-05-01,-0.0214536852
AOI-0069,2025-05-11,0.0144673083
AOI-0069,2025-05-25,0.0525205560
AOI-0069,2025-05-28,-0.0038683847
AOI-0069,2025-06-10,-0.0070742284
AOI-0069,2025-06-25,-0.0535820196
AOI-0069,2025-06-26,0.0705590702
AOI-0069,2025-07-05,-0.0238497620
AOI-0069,2025-07-06,0.0359058396
AOI-0069,2025-07-22,0.0165306821
AOI-0069,2025-08-07,0.0116363493
AOI-0069,2025-08-14,-0.0347423683
AOI-0069,2025-09-01,0.0385089777
AOI-0069,2025-09-14,0.0213531298
AOI-0069,2025-09-24,0.0097650433
AOI-0069,2025-09-25,-0.0412300266
AOI-0069,2025-09-28,-0.0195992020
AOI-0070,2025-05-11,0.0144673083
AOI-0070,2025-05-25,0.0525205560
AOI-0070,2025-06-07,-0.0498555237
AOI-0070,2025-06-10,-0.0070742284
AOI-0070,2025-06-25,-0.0535820196
AOI-0070,2025-07-12,0.0549553142
AOI-0070,2025-08-24,-0.0355164071
AOI-0070,2025-08-31,0.0442996419
AOI-0070,2025-09-25,-0.0412300266
AOI-0070,2025-10-02,0.0380676208
AOI-0070,2025-10-13,-0.0224196485
AOI-0070,2025-10-23,-0.0520305363
AOI-0071,2025-04-16,-0.0554082695
AOI-0071,2025-04-18,-0.0073571766
AOI-0071,2025-04-21,0.0395764875
AOI-0071,2025-05-25,0.0525205560
AOI-0071,2025-06-26,0.0705590702
AOI-0071,2025-07-06,0.0359058396
AOI-0071,2025-07-07,0.0006468063
AOI-0071,2025-07-12,0.0549553142
AOI-0071,2025-08-13,0.0494436793
AOI-0071,2025-08-23,0.0206188577
AOI-0071,2025-08-24,-0.0355164071
AOI-0071,2025-08-26,-0.0292907424
AOI-0071,2025-08-29,0.0410045940
AOI-0071,2025-09-01,0.0385089777
AOI-0071,2025-09-15,-0.0150855610
AOI-0071,2025-09-28,-0.0195992020
AOI-0072,2025-05-08,0.0127416250
AOI-0072,2025-06-04,0.0042520849
AOI-0072,2025-07-05,-0.0238497620
AOI-0072,2025-07-06,0.0538587594
AOI-0072,2025-07-14,0.0296599656
AOI-0072,2025-07-17,-0.0528117780
AOI-0072,2025-08-07,0.0155151324
AOI-0072,2025-08-19,-0.0016062858
AOI-0072,2025-08-29,0.0113708776
AOI-0072,2025-09-03,-0.0356609334
AOI-0072,2025-09-15,-0.0160950153
AOI-0072,2025-09-16,0.0205855625
AOI-0072,2025-09-30,0.0418076168
AOI-0072,2025-10-03,0.0005903534
AOI-0072,2025-10-13,-0.0194892205
AOI-0073,2010-06-26,0.0695741453
AOI-0073,2010-07-12,0.0533709339
AOI-0073,2011-04-07,0.0024074392
AOI-0073,2011-07-14,-0.0426162750
AOI-0073,2011-09-14,0.0897149280
AOI-0073,2012-04-22,0.1027642335
AOI-0073,2012-04-27,-0.0545938228
AOI-0073,2012-05-24,0.0000000000
AOI-0073,2012-09-29,0.0490066325
AOI-0073,2013-04-03,0.0000000000
AOI-0073,2013-06-10,0.0458708057
AOI-0073,2013-06-25,-0.0611610743
AOI-0073,2013-07-12,0.0710225016
AOI-0073,2013-07-28,0.0565535402
AOI-0073,2013-09-30,0.0000000000
AOI-0073,2014-05-27,-0.0380055720
AOI-0073,2014-07-12,-0.0101502512
AOI-0073,2014-07-30,0.0559693800
AOI-0073,2014-08-13,0.0419278093
AOI-0073,2014-09-14,0.0000000000
AOI-0073,2014-10-10,-0.0482838905
AOI-0073,2015-05-22,-0.0425991586
AOI-0073,2015-05-30,-0.0243863547
AOI-0073,2015-06-10,0.0434032418
AOI-0073,2015-06-15,-0.1260734298
AOI-0073,2015-07-01,0.0058590606
AOI-0073,2015-07-09,-0.0543852310
AOI-0073,2015-08-26,-0.0541337301
AOI-0073,2015-10-05,0.0000000000
AOI-0073,2016-04-06,-0.0053562765
AOI-0073,2017-04-23,0.0094519813
AOI-0073,2017-06-04,0.0171932518
AOI-0073,2017-06-12,0.0544845634
AOI-0073,2017-07-06,-0.0062062111
AOI-0073,2017-07-18,-0.0320416556
AOI-0073,2017-08-07,-0.0014977349
AOI-0073,2017-08-12,-0.0174029461
AOI-0073,2017-10-11,-0.0039316881
AOI-0073,2017-10-16,0.0071951673
AOI-0073,2018-04-16,0.0031513794
AOI-0073,2019-05-17,0.0185477911
AOI-0073,2019-05-19,-0.0118130992
AOI-0073,2019-06-03,-0.0392050758
AOI-0073,2019-07-13,-0.0101404073
AOI-0073,2019-08-07,0.0558420233
AOI-0073,2019-08-12,0.0001594928
AOI-0073,2019-09-06,0.0223269788
AOI-0073,2019-09-11,-0.0645899385
AOI-0073,2019-09-15,0.0494867732
AOI-0073,2019-09-16,0.0176323273
AOI-0073,2019-09-28,-0.0046986900
AOI-0073,2019-10-16,-0.0107702536
AOI-0073,2019-10-26,0.0446866078
AOI-0073,2020-04-05,-0.0574680531
AOI-0073,2020-04-15,-0.3134793284
AOI-0073,2020-04-22,0.1534641569
AOI-0073,2020-05-18,-0.2854321159
AOI-0073,2020-07-04,-0.0400968644
AOI-0073,2020-07-06,-0.0298855830
AOI-0073,2020-07-24,-0.0308239767
AOI-0073,2020-07-29,0.0117185365
AOI-0073,2020-08-12,0.1534004156
AOI-0073,2020-09-01,0.0514872637
AOI-0073,2020-09-20,-0.0051923729
AOI-0073,2020-10-20,0.0241381594
AOI-0073,2020-10-26,0.0054603572
AOI-0073,2021-05-06,0.0615449649
AOI-0073,2021-05-13,-0.0109311730
AOI-0073,2021-05-15,0.0012212030
AOI-0073,2021-06-29,-0.0754146774
AOI-0073,2021-07-25,0.0621617972
AOI-0073,2021-08-02,0.1003131383
AOI-0073,2021-09-07,0.0006951782
AOI-0073,2021-09-14,0.1686169966
AOI-0073,2021-09-15,-0.0085669220
AOI-0073,2022-04-23,-0.0259905392
AOI-0073,2022-04-25,-0.0196300566
AOI-0073,2022-06-04,-0.0486239171
AOI-0073,2022-06-07,-0.0178510287
AOI-0073,2022-06-09,-0.0052145386
AOI-0073,2022-06-14,-0.0372417769
AOI-0073,2022-07-05,0.0464220902
AOI-0073,2022-07-07,-0.0108315887
AOI-0073,2022-09-10,-0.0148326504
AOI-0073,2022-09-30,0.0471145245
AOI-0073,2023-04-02,0.0104002647
AOI-0073,2023-04-28,-0.0165473800
AOI-0073,2023-05-03,0.0233058179
AOI-0073,2023-05-05,-0.0206568834
AOI-0073,2023-05-13,
AOI-0073,2023-06-04,0.0145047925
AOI-0073,2023-06-07,-0.1949164811
AOI-0073,2023-07-25,0.0025115631
AOI-0073,2023-07-31,0.0590792373
AOI-0073,2023-08-06,-0.0124292049
AOI-0073,2023-08-16,-0.0304160338
AOI-0073,2023-08-28,-0.0659479650
AOI-0073,2023-09-07,-0.0109541409
AOI-0073,2023-09-12,-0.0331635077
AOI-0073,2023-09-29,-0.0013624138
AOI-0073,2023-10-11,0.0588882205
AOI-0073,2023-10-15,0.0001958653
AOI-0073,2024-04-14,-0.0133937629
AOI-0073,2024-04-20,0.1213401051
AOI-0073,2024-05-06,0.0070431114
AOI-0073,2024-05-07,-0.0407154641
AOI-0073,2024-06-23,0.0134126026
AOI-0073,2024-07-03,-0.0448713342
AOI-0073,2024-07-11,-0.0399024249
AOI-0073,2024-07-13,-0.0175802688
AOI-0073,2024-07-21,0.0199774454
AOI-0073,2024-07-25,0.0564655078
AOI-0073,2024-08-12,0.0278511169
AOI-0073,2024-08-28,0.1135208096
AOI-0073,2024-09-01,-0.0018625821
AOI-0073,2024-09-13,0.0992922752
AOI-0073,2024-09-29,0.0239301096
AOI-0073,2025-04-07,-0.0398076129
AOI-0073,2025-04-15,0.0138566753
AOI-0073,2025-04-19,0.0148081421
AOI-0073,2025-04-22,0.0097730276
AOI-0073,2025-04-23,0.0239853906
AOI-0073,2025-04-29,0.0035701790
AOI-0073,2025-05-11,-0.0085174279
AOI-0073,2025-05-22,-0.0016951934
AOI-0073,2025-05-29,
AOI-0073,2025-06-03,-0.0210018998
AOI-0073,2025-06-30,0.0006811436
AOI-0073,2025-07-06,0.0282784697
AOI-0073,2025-07-08,-0.0207519268
AOI-0073,2025-07-28,0.0597791892
AOI-0073,2025-08-05,0.0032957702
AOI-0073,2025-08-07,-0.0561921474
AOI-0073,2025-08-22,-0.0663080877
AOI-0073,2025-08-27,-0.2030049599
AOI-0073,2025-09-22,0.0000000000
AOI-0074,2010-07-12,0.0533709339
AOI-0074,2010-08-29,0.0000000000
AOI-0074,2011-05-27,-0.0156959081
AOI-0074,2011-06-20,-0.0603232822
AOI-0074,2011-06-26,0.0669745419
AOI-0074,2011-07-06,-0.0669745419
AOI-0074,2011-09-24,-0.0897149280
AOI-0074,2013-06-25,-0.0611610743
AOI-0074,2013-07-03,0.0216528464
AOI-0074,2013-07-11,-0.0383011831
AOI-0074,2013-08-13,-0.0006398972
AOI-0074,2014-07-14,0.0101502512
AOI-0074,2014-07-28,0.0342300049
AOI-0074,2014-09-14,0.0000000000
AOI-0074,2014-10-16,0.0239675736
AOI-0074,2015-04-23,0.0345006779
AOI-0074,2015-04-28,-0.0345006779
AOI-0074,2015-07-25,-0.0099985172
AOI-0074,2015-10-16,0.0443821665
AOI-0074,2015-10-29,-0.0061990763
AOI-0074,2016-08-12,0.0011423607
AOI-0074,2016-08-20,-0.0011423607
AOI-0074,2017-04-23,0.0094519813
AOI-0074,2017-05-04,0.0036706387
AOI-0074,2017-05-06,0.0356564806
AOI-0074,2017-06-04,0.0171932518
AOI-0074,2017-06-05,-0.0116544590
AOI-0074,2017-06-10,0.0163415270
AOI-0074,2017-06-20,-0.0551411782
AOI-0074,2017-06-26,0.0176620363
AOI-0074,2017-07-18,-0.0320416556
AOI-0074,2017-08-07,-0.0014977349
AOI-0074,2017-08-17,-0.0402528934
AOI-0074,2017-09-16,0.0006019171
AOI-0074,2017-10-11,-0.0039316881
AOI-0074,2017-10-16,0.0071951673
AOI-0074,2018-04-04,0.0000000000
AOI-0074,2018-04-23,0.0515926794
AOI-0074,2018-05-06,0.0453308207
AOI-0074,2018-05-11,-0.0960023329
AOI-0074,2018-05-22,0.0157492609
AOI-0074,2018-05-26,0.0339085284
AOI-0074,2018-05-30,-0.0432325074
AOI-0074,2018-07-13,-0.0700242929
AOI-0074,2018-08-18,0.0060412834
AOI-0074,2018-09-14,0.0506555050
AOI-0074,2018-09-19,-0.0506555050
AOI-0074,2018-09-30,0.1007908034
AOI-0074,2019-04-23,-0.0040861761
AOI-0074,2019-05-04,0.0813690786
AOI-0074,2019-05-14,-0.1438276642
AOI-0074,2019-05-16,0.0090968717
AOI-0074,2019-05-31,0.0285040148
AOI-0074,2019-06-13,0.0284030205
AOI-0074,2019-07-13,-0.0101404073
AOI-0074,2019-08-05,0.0205556678
AOI-0074,2019-08-09,-0.1208005215
AOI-0074,2019-09-14,0.0709474953
AOI-0074,2020-04-09,0.0096268473
AOI-0074,2020-07-06,-0.0298855830
AOI-0074,2020-07-22,0.0048945348
AOI-0074,2020-08-07,0.0163993125
AOI-0074,2020-08-26,-0.0540551749
AOI-0074,2020-09-07,-0.0010965723
AOI-0074,2020-09-08,0.0393518080
AOI-0074,2020-09-12,-0.0015977611
AOI-0074,2020-10-07,0.0136642517
AOI-0074,2020-10-12,-0.0432066650
AOI-0074,2020-10-18,0.1368067144
AOI-0074,2020-10-22,-0.0619429187
AOI-0074,2021-04-25,0.0260269534
AOI-0074,2021-06-23,0.1437352182
AOI-0074,2021-06-27,-0.0120379674
AOI-0074,2021-07-17,-0.0081635586
AOI-0074,2021-08-03,0.0097911722
AOI-0074,2021-08-06,0.0019712053
AOI-0074,2021-08-19,0.0640086178
AOI-0074,2021-09-03,0.1314275878
AOI-0074,2021-10-06,0.0350242554
AOI-0074,2021-10-17,-0.0352031918
AOI-0074,2021-10-20,0.0475887474
AOI-0074,2021-10-27,-0.0363013139
AOI-0074,2022-05-30,-0.0199592738
AOI-0074,2022-07-12,-0.0116943021
AOI-0074,2022-08-29,0.0698360015
AOI-0074,2022-10-16,0.0081742236
AOI-0074,2023-04-28,-0.0165473800
AOI-0074,2023-05-30,-0.0762995587
AOI-0074,2023-06-09,-0.1453561416
AOI-0074,2023-06-19,-0.0623950970
AOI-0074,2023-07-14,-0.0348115586
AOI-0074,2023-08-16,-0.0304160338
AOI-0074,2023-09-14,0.1118175924
AOI-0074,2023-10-11,0.0588882205
AOI-0074,2024-04-17,0.0476312384
AOI-0074,2024-05-08,0.0609501629
AOI-0074,2024-05-09,0.0081916726
AOI-0074,2024-06-06,-0.0247637401
AOI-0074,2024-07-08,-0.0625047919
AOI-0074,2024-07-18,-0.0208555219
AOI-0074,2024-07-27,0.1524351469
AOI-0074,2024-08-12,0.0278511169
AOI-0074,2024-08-28,0.1135208096
AOI-0074,2024-09-04,0.0119635362
AOI-0074,2024-09-09,-0.0066708536
AOI-0074,2025-04-07,-0.1682768066
AOI-0074,2025-04-15,0.0138566753
AOI-0074,2025-05-12,-0.1104901886
AOI-0074,2025-05-14,-0.0137911255
AOI-0074,2025-06-01,0.0016216672
AOI-0074,2025-06-10,0.0720361530
AOI-0074,2025-07-06,0.0222739342
AOI-0074,2025-07-16,0.0043921878
AOI-0074,2025-08-05,-0.0067602242
AOI-0074,2025-08-19,-0.0260292914
AOI-0074,2025-09-08,-0.0260766312
AOI-0074,2025-09-22,0.0202042951
AOI-0074,2025-10-01,-0.0034209814
AOI-0074,2025-10-26,-0.0170891172
AOI-0075,2025-04-07,-0.1682768066
AOI-0075,2025-04-12,-0.0479424401
AOI-0075,2025-07-12,0.0867083325
AOI-0075,2025-07-18,-0.0105443950
AOI-0075,2025-08-21,-0.0275101214
AOI-0075,2025-08-30,0.0417349682
AOI-0075,2025-09-08,-0.0260766312
AOI-0075,2025-09-16,-0.0134019682
AOI-0075,2025-09-21,0.0058481538
AOI-0075,2025-10-29,-0.1222413934
AOI-0076,2025-04-19,0.0167965544
AOI-0076,2025-05-01,-0.0126512848
AOI-0076,2025-05-11,-0.0010639898
AOI-0076,2025-05-25,-0.0083359038
AOI-0076,2025-07-10,-0.0193660175
AOI-0076,2025-07-31,0.0022813821
AOI-0076,2025-08-21,-0.0275101214
AOI-0076,2025-08-27,-0.1012901752
AOI-0076,2025-09-01,-0.0106302885
AOI-0076,2025-09-21,0.0058481538
AOI-0076,2025-09-22,0.0202042951
AOI-0076,2025-10-01,-0.0034209814
AOI-0076,2025-10-04,-0.0082127143
AOI-0077,2025-05-09,0.1725403700
AOI-0077,2025-06-06,0.0509242049
AOI-0077,2025-06-21,0.0420287215
AOI-0077,2025-07-12,0.0867083325
AOI-0077,2025-08-22,-0.0497310657
AOI-0077,2025-08-27,-0.1012901752
AOI-0077,2025-08-30,0.0417349682
AOI-0077,2025-09-11,-0.0016090205
AOI-0077,2025-09-22,0.0202042951
AOI-0078,2025-05-02,0.0072327533
AOI-0078,2025-05-25,0.0052121367
AOI-0078,2025-06-01,0.0079909144
AOI-0078,2025-06-03,-0.0210018998
AOI-0078,2025-06-06,0.0503860813
AOI-0078,2025-06-10,0.0818931249
AOI-0078,2025-07-04,0.1417020925
AOI-0078,2025-07-10,-0.0255652862
AOI-0078,2025-07-11,-0.0394496037
AOI-0078,2025-07-13,0.0147030301
AOI-0078,2025-08-10,-0.0325066006
AOI-0078,2025-08-15,0.0246490448
AOI-0078,2025-09-08,
AOI-0078,2025-10-04,-0.0088041182
