anon_polygon_id,date,primary_ndvi_pred_leader,primary_ndvi_pred_archive,year,cohort,delta
AOI-0012,2025-07-30,0.1560701500,0.1500036490,2025,new,-0.0060665010
AOI-0013,2010-04-16,0.6723907900,0.6594140790,2010,new,-0.0129767110
AOI-0013,2010-06-10,0.4809111400,0.5130748988,2010,new,0.0321637588
AOI-0013,2010-06-19,0.3435859300,0.3590881101,2010,new,0.0155021801
AOI-0013,2010-10-24,0.2123123100,0.2047311847,2010,new,-0.0075811253
AOI-0013,2011-04-18,0.2116379300,0.2108060250,2011,new,-0.0008319050
AOI-0013,2011-04-26,0.2226986900,0.2272401468,2011,new,0.0045414568
AOI-0013,2012-05-08,0.5379866400,0.5522117849,2012,new,0.0142251449
AOI-0013,2012-06-23,0.5384363400,0.5852512832,2012,new,0.0468149432
AOI-0013,2012-08-12,0.4501297600,0.4644003725,2012,new,0.0142706125
AOI-0013,2013-04-16,0.2654977400,0.2445025899,2013,new,-0.0209951501
AOI-0013,2013-04-24,0.2868527000,0.2934061868,2013,new,0.0065534868
AOI-0013,2013-05-02,0.2995872400,0.3002782666,2013,new,0.0006910266
AOI-0013,2013-05-09,0.4453152600,0.4589960154,2013,new,0.0136807554
AOI-0013,2013-06-11,0.4954059100,0.4920238254,2013,new,-0.0033820846
AOI-0013,2013-07-12,0.5119023200,0.5450474102,2013,new,0.0331450902
AOI-0013,2013-07-28,0.4584318700,0.4610120763,2013,new,0.0025802063
AOI-0013,2014-05-29,0.4525647500,0.4497107962,2014,new,-0.0028539538
AOI-0013,2014-06-10,0.4861978000,0.5202568723,2014,new,0.0340590723
AOI-0013,2014-07-28,0.4071522000,0.4011206067,2014,new,-0.0060315933
AOI-0013,2014-08-01,0.3396857900,0.3450309978,2014,new,0.0053452078
AOI-0013,2014-08-08,0.3416622600,0.3432309019,2014,new,0.0015686419
AOI-0013,2014-08-13,0.4066262100,0.4654185064,2014,new,0.0587922964
AOI-0013,2015-05-09,0.5626856500,0.5678250335,2015,new,0.0051393835
AOI-0013,2015-05-23,0.4642850900,0.4818950694,2015,new,0.0176099794
AOI-0013,2015-07-12,0.5456265200,0.5666886930,2015,new,0.0210621730
AOI-0013,2015-08-20,0.3882976800,0.3956594668,2015,new,0.0073617868
AOI-0013,2015-10-07,0.3227571600,0.3202890759,2015,new,-0.0024680841
AOI-0013,2015-10-16,0.3725914400,0.3830444904,2015,new,0.0104530504
AOI-0013,2016-05-09,0.4576038200,0.4476946845,2016,new,-0.0099091355
AOI-0013,2016-05-10,0.4446116500,0.4325262880,2016,new,-0.0120853620
AOI-0013,2016-08-12,0.6455689900,0.6398795711,2016,new,-0.0056894189
AOI-0013,2016-08-21,0.6690372200,0.6974616917,2016,new,0.0284244717
AOI-0013,2016-09-13,0.6162660300,0.6186733674,2016,new,0.0024073374
AOI-0013,2016-10-09,0.5473596700,0.5293705362,2016,new,-0.0179891338
AOI-0013,2017-04-11,0.2388142400,0.2519894588,2017,new,0.0131752188
AOI-0013,2017-04-28,0.3661775400,0.3715490337,2017,new,0.0053714937
AOI-0013,2017-05-01,0.3646814100,0.3833870051,2017,new,0.0187055951
AOI-0013,2017-05-21,0.5947967200,0.5932197767,2017,new,-0.0015769433
AOI-0013,2017-05-29,0.5619885400,0.5965418615,2017,new,0.0345533215
AOI-0013,2017-06-30,0.6546092400,0.6654858963,2017,new,0.0108766563
AOI-0013,2017-07-27,0.5087590000,0.5140081930,2017,new,0.0052491930
AOI-0013,2017-08-08,0.4502127200,0.4549794727,2017,new,0.0047667527
AOI-0013,2017-08-24,0.4298175500,0.4485038363,2017,new,0.0186862863
AOI-0013,2017-09-13,0.4632064200,0.4601111542,2017,new,-0.0030952658
AOI-0013,2017-09-17,0.4867007400,0.4988043308,2017,new,0.0121035908
AOI-0013,2017-09-30,0.4220122500,0.4190441418,2017,new,-0.0029681082
AOI-0013,2018-05-25,0.4926491500,0.4920442485,2018,new,-0.0006049015
AOI-0013,2018-06-08,0.3945323000,0.4059551519,2018,new,0.0114228519
AOI-0013,2018-06-15,0.3555109800,0.3613627968,2018,new,0.0058518168
AOI-0013,2018-07-12,0.4400042600,0.4279457019,2018,new,-0.0120585581
AOI-0013,2018-08-13,0.4338630200,0.4463062028,2018,new,0.0124431828
AOI-0013,2018-08-27,0.4251300200,0.4315169645,2018,new,0.0063869445
AOI-0013,2018-09-28,0.4197358800,0.4112652118,2018,new,-0.0084706682
AOI-0013,2018-10-06,0.4141707000,0.3985958830,2018,new,-0.0155748170
AOI-0013,2019-04-01,0.2483002700,0.2617507585,2019,new,0.0134504885
AOI-0013,2019-05-06,0.3931912000,0.3972363052,2019,new,0.0040451052
AOI-0013,2019-06-02,0.4266682400,0.4134082744,2019,new,-0.0132599656
AOI-0013,2019-06-05,0.4247302400,0.4236667041,2019,new,-0.0010635359
AOI-0013,2019-06-12,0.4464067300,0.4320535231,2019,new,-0.0143532069
AOI-0013,2019-06-25,0.4001590300,0.4096039009,2019,new,0.0094448709
AOI-0013,2019-07-17,0.4459682700,0.4657120403,2019,new,0.0197437703
AOI-0013,2019-07-28,0.5735327500,0.6015180890,2019,new,0.0279853390
AOI-0013,2019-08-24,0.4720858700,0.4851326360,2019,new,0.0130467660
AOI-0013,2019-08-31,0.5291617100,0.5263252766,2019,new,-0.0028364334
AOI-0013,2019-09-08,0.5035396700,0.5061806446,2019,new,0.0026409746
AOI-0013,2019-09-13,0.4698459100,0.4722951623,2019,new,0.0024492523
AOI-0013,2019-10-02,0.5083855800,0.4922245537,2019,new,-0.0161610263
AOI-0013,2019-10-10,0.5260516900,0.5139254788,2019,new,-0.0121262112
AOI-0013,2019-10-17,0.4841325200,0.4680076443,2019,new,-0.0161248757
AOI-0013,2020-04-22,0.3955644700,0.3910456755,2020,new,-0.0045187945
AOI-0013,2020-05-12,0.3673099800,0.3662268880,2020,new,-0.0010830920
AOI-0013,2020-06-24,0.4617882100,0.4592268662,2020,new,-0.0025613438
AOI-0013,2020-06-26,0.4852270000,0.4741652727,2020,new,-0.0110617273
AOI-0013,2020-08-12,0.4416052200,0.4958558946,2020,new,0.0542506746
AOI-0013,2020-08-15,0.4034669800,0.3866458703,2020,new,-0.0168211097
AOI-0013,2020-08-16,0.4240557900,0.4141031610,2020,new,-0.0099526290
AOI-0013,2020-08-20,0.4022371900,0.3975463471,2020,new,-0.0046908429
AOI-0013,2020-10-27,0.3714816700,0.3180824481,2020,new,-0.0533992219
AOI-0013,2021-04-23,0.4536422600,0.4581748858,2021,new,0.0045326258
AOI-0013,2021-06-10,0.6066841300,0.5925127513,2021,new,-0.0141713787
AOI-0013,2021-06-11,0.5333588600,0.5412772471,2021,new,0.0079183871
AOI-0013,2021-06-21,0.5066417600,0.4823539150,2021,new,-0.0242878450
AOI-0013,2021-07-12,0.5210672300,0.5429660839,2021,new,0.0218988539
AOI-0013,2021-07-14,0.5398090500,0.5528089526,2021,new,0.0129999026
AOI-0013,2021-08-20,0.4797870000,0.4852019355,2021,new,0.0054149355
AOI-0013,2021-10-14,0.4141126300,0.4214864169,2021,new,0.0073737869
AOI-0013,2021-10-16,0.4615935000,0.4804751570,2021,new,0.0188816570
AOI-0013,2022-04-02,0.5604742900,0.5760127063,2022,new,0.0155384163
AOI-0013,2022-04-17,0.5888466000,0.5742769534,2022,new,-0.0145696466
AOI-0013,2022-04-24,0.5689998700,0.6139883129,2022,new,0.0449884429
AOI-0013,2022-04-25,0.5490051600,0.6067204066,2022,new,0.0577152466
AOI-0013,2022-06-10,0.5226300200,0.5209851427,2022,new,-0.0016448773
AOI-0013,2022-06-16,0.3707001800,0.3707671761,2022,new,0.0000669961
AOI-0013,2022-06-26,0.5344589800,0.5337227726,2022,new,-0.0007362074
AOI-0013,2022-07-05,0.5260361500,0.5351902324,2022,new,0.0091540824
AOI-0013,2022-07-17,0.5688226700,0.5778354821,2022,new,0.0090128121
AOI-0013,2022-07-22,0.5564743800,0.5568653320,2022,new,0.0003909520
AOI-0013,2022-08-14,0.5715607900,0.5685589844,2022,new,-0.0030018056
AOI-0013,2022-09-14,0.4162366800,0.4457830968,2022,new,0.0295464168
AOI-0013,2022-10-07,0.3790211300,0.3711393878,2022,new,-0.0078817422
AOI-0013,2022-10-14,0.3962589000,0.3949706231,2022,new,-0.0012882769
AOI-0013,2023-04-10,0.4519624000,0.4580097208,2023,new,0.0060473208
AOI-0013,2023-06-21,0.5310514600,0.5214685586,2023,new,-0.0095829014
AOI-0013,2023-06-29,0.5192112000,0.4838556690,2023,new,-0.0353555310
AOI-0013,2023-07-06,0.4658347000,0.4760816246,2023,new,0.0102469246
AOI-0013,2023-07-12,0.5325080100,0.5609342057,2023,new,0.0284261957
AOI-0013,2023-07-24,0.5163025200,0.5519390777,2023,new,0.0356365577
AOI-0013,2023-08-05,0.4925757200,0.5231426038,2023,new,0.0305668838
AOI-0013,2023-08-20,0.5180504500,0.5104653945,2023,new,-0.0075850555
AOI-0013,2023-08-23,0.5182923300,0.5179424216,2023,new,-0.0003499084
AOI-0013,2023-08-26,0.5017505000,0.4985175447,2023,new,-0.0032329553
AOI-0013,2023-09-11,0.5240045600,0.5354484227,2023,new,0.0114438627
AOI-0013,2023-09-14,0.5042930200,0.5200722298,2023,new,0.0157792098
AOI-0013,2023-09-24,0.5011719700,0.5015081747,2023,new,0.0003362047
AOI-0013,2023-10-05,0.4715245200,0.4694218244,2023,new,-0.0021026956
AOI-0013,2023-10-14,0.4035730400,0.4106202054,2023,new,0.0070471654
AOI-0013,2023-10-17,0.3232231800,0.3101197755,2023,new,-0.0131034045
AOI-0013,2023-10-19,0.3730393800,0.3593300991,2023,new,-0.0137092809
AOI-0013,2024-04-26,0.4202478500,0.4075739047,2024,new,-0.0126739453
AOI-0013,2024-05-04,0.4798825100,0.4814273341,2024,new,0.0015448241
AOI-0013,2024-05-23,0.5352463400,0.5430676429,2024,new,0.0078213029
AOI-0013,2024-05-24,0.5375970100,0.5373806856,2024,new,-0.0002163244
AOI-0013,2024-06-30,0.4951919600,0.4911206028,2024,new,-0.0040713572
AOI-0013,2024-07-02,0.5423840600,0.5521338946,2024,new,0.0097498346
AOI-0013,2024-07-11,0.4969823900,0.5000949125,2024,new,0.0031125225
AOI-0013,2024-07-26,0.4536620700,0.4471917503,2024,new,-0.0064703197
AOI-0013,2024-07-27,0.4850781700,0.4908907854,2024,new,0.0058126154
AOI-0013,2024-08-09,0.4652225900,0.4737437277,2024,new,0.0085211377
AOI-0013,2024-08-11,0.5201573000,0.5269103386,2024,new,0.0067530386
AOI-0013,2024-09-03,0.4808902700,0.4870261332,2024,new,0.0061358632
AOI-0013,2024-09-06,0.5128363200,0.5170702656,2024,new,0.0042339456
AOI-0013,2024-09-26,0.4546849400,0.4652889244,2024,new,0.0106039844
AOI-0013,2024-10-08,0.3898363200,0.3913150948,2024,new,0.0014787748
AOI-0013,2025-04-01,0.4738243600,0.5228310882,2025,new,0.0490067282
AOI-0013,2025-04-28,0.5476773000,0.5484529102,2025,new,0.0007756102
AOI-0013,2025-05-16,0.4948378400,0.5100462156,2025,new,0.0152083756
AOI-0013,2025-05-19,0.5156384300,0.5049596218,2025,new,-0.0106788082
AOI-0013,2025-05-24,0.5091013500,0.5089267073,2025,new,-0.0001746427
AOI-0013,2025-07-07,0.4787401500,0.5030661976,2025,new,0.0243260476
AOI-0013,2025-07-08,0.4838147600,0.4920050685,2025,new,0.0081903085
AOI-0013,2025-07-14,0.5015428700,0.5039408255,2025,new,0.0023979555
AOI-0013,2025-07-21,0.5335777600,0.5353890050,2025,new,0.0018112450
AOI-0013,2025-07-27,0.5126819400,0.5498389582,2025,new,0.0371570182
AOI-0013,2025-08-15,0.5254995400,0.5256107060,2025,new,0.0001111660
AOI-0013,2025-09-03,0.4660837400,0.4818865178,2025,new,0.0158027778
AOI-0013,2025-09-07,0.5271817500,0.5236724676,2025,new,-0.0035092824
AOI-0014,2010-04-07,0.5345692900,0.4994597613,2010,new,-0.0351095287
AOI-0014,2010-04-24,0.7164197200,0.7185231012,2010,new,0.0021033812
AOI-0014,2010-06-10,0.7034924000,0.7366608046,2010,new,0.0331684046
AOI-0014,2010-09-23,0.1862441500,0.1884324415,2010,new,0.0021882915
AOI-0014,2011-04-19,0.2179816900,0.2292984792,2011,new,0.0113167892
AOI-0014,2011-04-26,0.2287720100,0.2289558918,2011,new,0.0001838818
AOI-0014,2011-05-09,0.5981789300,0.6392778366,2011,new,0.0410989066
AOI-0014,2011-05-28,0.6125035000,0.6262761504,2011,new,0.0137726504
AOI-0014,2011-06-14,0.7324376800,0.7381595163,2011,new,0.0057218363
AOI-0014,2011-08-01,0.4602668200,0.4700234466,2011,new,0.0097566266
AOI-0014,2011-09-14,0.2865010600,0.2858483574,2011,new,-0.0006527026
AOI-0014,2011-09-17,0.2129036200,0.2053998277,2011,new,-0.0075037923
AOI-0014,2011-10-27,0.3437458800,0.3322328034,2011,new,-0.0115130766
AOI-0014,2012-05-06,0.6813267100,0.6807636520,2012,new,-0.0005630580
AOI-0014,2012-06-25,0.3964009600,0.3920210806,2012,new,-0.0043798794
AOI-0014,2012-08-28,0.2829009600,0.2798285820,2012,new,-0.0030723780
AOI-0014,2012-09-04,0.2086577000,0.1854336737,2012,new,-0.0232240263
AOI-0014,2012-09-11,0.2078360800,0.1966609468,2012,new,-0.0111751332
AOI-0014,2012-09-27,0.1752360200,0.1806287612,2012,new,0.0053927412
AOI-0014,2013-05-09,0.4538496600,0.4482957414,2013,new,-0.0055539186
AOI-0014,2013-06-11,0.5828871100,0.6166861782,2013,new,0.0337990682
AOI-0014,2013-06-19,0.6695193200,0.7229903448,2013,new,0.0534710248
AOI-0014,2013-07-28,0.6733804000,0.7165997888,2013,new,0.0432193888
AOI-0014,2013-09-14,0.3657524800,0.3545210640,2013,new,-0.0112314160
AOI-0014,2013-09-23,0.2502988300,0.2329598226,2013,new,-0.0173390074
AOI-0014,2014-06-26,0.4325596000,0.4570295371,2014,new,0.0244699371
AOI-0014,2014-06-29,0.3496383300,0.3681436708,2014,new,0.0185053408
AOI-0014,2014-08-17,0.2144355600,0.2044710504,2014,new,-0.0099645096
AOI-0014,2014-09-30,0.3049737400,0.2918288824,2014,new,-0.0131448576
AOI-0014,2014-10-27,0.2210990600,0.2326327415,2014,new,0.0115336815
AOI-0014,2015-04-14,0.3954493100,0.3965901205,2015,new,0.0011408105
AOI-0014,2015-06-16,0.6043682700,0.6529535696,2015,new,0.0485852996
AOI-0014,2015-06-26,0.4555652000,0.4462915254,2015,new,-0.0092736746
AOI-0014,2015-07-12,0.4436352000,0.4766988837,2015,new,0.0330636837
AOI-0014,2015-07-27,0.3168852700,0.3641727328,2015,new,0.0472874628
AOI-0014,2015-08-28,0.2198217700,0.2253015402,2015,new,0.0054797702
AOI-0014,2016-04-22,0.4325282200,0.4139289889,2016,new,-0.0185992311
AOI-0014,2016-05-09,0.3300851500,0.3561842271,2016,new,0.0260990771
AOI-0014,2016-06-03,0.6500344500,0.6157617362,2016,new,-0.0342727138
AOI-0014,2016-06-19,0.8008248000,0.8450246707,2016,new,0.0441998707
AOI-0014,2016-08-13,0.4634788500,0.4800044422,2016,new,0.0165255922
AOI-0014,2016-08-30,0.3185695400,0.3242708981,2016,new,0.0057013581
AOI-0014,2017-04-26,0.7732258300,0.7902047125,2017,new,0.0169788825
AOI-0014,2017-04-28,0.7815127100,0.8110678313,2017,new,0.0295551213
AOI-0014,2017-05-21,0.8909744500,0.8810085267,2017,new,-0.0099659233
AOI-0014,2017-05-29,0.8591797900,0.8687690907,2017,new,0.0095893007
AOI-0014,2017-07-23,0.2679082200,0.2615296950,2017,new,-0.0063785250
AOI-0014,2017-07-31,0.2376010300,0.2370098192,2017,new,-0.0005912108
AOI-0014,2017-08-06,0.1481215600,0.1544235790,2017,new,0.0063020190
AOI-0014,2017-08-21,0.1443436700,0.1450787953,2017,new,0.0007351253
AOI-0014,2017-09-10,0.1582826500,0.1690919025,2017,new,0.0108092525
AOI-0014,2017-09-30,0.2390664800,0.2268602723,2017,new,-0.0122062077
AOI-0014,2017-10-08,0.1640326800,0.1617690174,2017,new,-0.0022636626
AOI-0014,2018-04-07,0.5731254800,0.5395940037,2018,new,-0.0335314763
AOI-0014,2018-05-03,0.7995800000,0.8099199498,2018,new,0.0103399498
AOI-0014,2018-06-24,0.2819272100,0.2623031424,2018,new,-0.0196240676
AOI-0014,2018-07-18,0.2349280000,0.2453224385,2018,new,0.0103944385
AOI-0014,2018-08-27,0.2008786600,0.2187310685,2018,new,0.0178524085
AOI-0014,2018-10-06,0.2175918300,0.2057750144,2018,new,-0.0118168156
AOI-0014,2019-04-01,0.1929162100,0.2104844022,2019,new,0.0175681922
AOI-0014,2019-04-21,0.2209411500,0.1917306185,2019,new,-0.0292105315
AOI-0014,2019-05-01,0.2084410500,0.2045382883,2019,new,-0.0039027617
AOI-0014,2019-05-09,0.5849107400,0.5512388436,2019,new,-0.0336718964
AOI-0014,2019-05-27,0.7015213800,0.7034751667,2019,new,0.0019537867
AOI-0014,2019-05-28,0.6548536700,0.6284586698,2019,new,-0.0263950002
AOI-0014,2019-06-04,0.7916835000,0.8024893918,2019,new,0.0108058918
AOI-0014,2019-06-11,0.8495347000,0.8471574240,2019,new,-0.0023772760
AOI-0014,2019-06-15,0.8579306600,0.8605527126,2019,new,0.0026220526
AOI-0014,2019-06-22,0.7875190100,0.7805381870,2019,new,-0.0069808230
AOI-0014,2019-07-06,0.6383711600,0.6133237260,2019,new,-0.0250474340
AOI-0014,2019-08-14,0.3301744400,0.3221781149,2019,new,-0.0079963251
AOI-0014,2019-08-26,0.1997066600,0.2058613774,2019,new,0.0061547174
AOI-0014,2020-04-06,0.6895036200,0.6773378626,2020,new,-0.0121657574
AOI-0014,2020-04-07,0.6970279200,0.6922201747,2020,new,-0.0048077453
AOI-0014,2020-04-17,0.6777393000,0.6801264115,2020,new,0.0023871115
AOI-0014,2020-04-22,0.6706027700,0.6939566795,2020,new,0.0233539095
AOI-0014,2020-04-25,0.7127685600,0.7066608481,2020,new,-0.0061077119
AOI-0014,2020-05-15,0.6490775500,0.6015435243,2020,new,-0.0475340257
AOI-0014,2020-05-17,0.6612941500,0.6680772505,2020,new,0.0067831005
AOI-0014,2020-06-04,0.6497518100,0.6912841879,2020,new,0.0415323779
AOI-0014,2020-06-25,0.3090018000,0.3397095338,2020,new,0.0307077338
AOI-0014,2020-07-11,0.1955658200,0.2037286867,2020,new,0.0081628667
AOI-0014,2020-07-27,0.2463335900,0.2369897782,2020,new,-0.0093438118
AOI-0014,2020-08-16,0.1990344600,0.1994455687,2020,new,0.0004111087
AOI-0014,2020-09-09,0.1625051600,0.1607587149,2020,new,-0.0017464451
AOI-0014,2020-09-24,0.1439159200,0.1513607410,2020,new,0.0074448210
AOI-0014,2021-04-07,0.4686584000,0.4554221519,2021,new,-0.0132362481
AOI-0014,2021-04-29,0.6774912300,0.6646955898,2021,new,-0.0127956402
AOI-0014,2021-05-25,0.7841798600,0.8158114264,2021,new,0.0316315664
AOI-0014,2021-08-13,0.2532828200,0.2393951563,2021,new,-0.0138876637
AOI-0014,2021-08-18,0.1653740600,0.1519289383,2021,new,-0.0134451217
AOI-0014,2021-09-14,0.1989478300,0.1989910021,2021,new,0.0000431721
AOI-0014,2021-10-12,0.1078765300,0.1157175302,2021,new,0.0078410002
AOI-0014,2021-10-14,0.1654550800,0.1686204543,2021,new,0.0031653743
AOI-0014,2022-05-15,0.2342436000,0.2313807141,2022,new,-0.0028628859
AOI-0014,2022-05-26,0.3678103200,0.4049170345,2022,new,0.0371067145
AOI-0014,2022-05-27,0.3139821400,0.3168046912,2022,new,0.0028225512
AOI-0014,2022-06-24,0.6991676800,0.6987655125,2022,new,-0.0004021675
AOI-0014,2022-07-14,0.7972259900,0.7995615391,2022,new,0.0023355491
AOI-0014,2022-07-24,0.7438202400,0.7378484584,2022,new,-0.0059717816
AOI-0014,2022-08-22,0.3442850100,0.3443327681,2022,new,0.0000477581
AOI-0014,2022-08-29,0.2984718500,0.2973552197,2022,new,-0.0011166303
AOI-0014,2022-09-02,0.1946648200,0.1822434760,2022,new,-0.0124213440
AOI-0014,2022-09-08,0.2268231200,0.2105665558,2022,new,-0.0162565642
AOI-0014,2022-09-14,0.2237158200,0.2285194236,2022,new,0.0048036036
AOI-0014,2023-06-07,0.8322787600,0.8491403507,2023,new,0.0168615907
AOI-0014,2023-08-10,0.2252740800,0.2070512941,2023,new,-0.0182227859
AOI-0014,2024-04-04,0.7276296100,0.7355389382,2024,new,0.0079093282
AOI-0014,2024-05-08,0.8451366200,0.8394194007,2024,new,-0.0057172193
AOI-0014,2024-05-09,0.8369040400,0.8439808103,2024,new,0.0070767703
AOI-0014,2024-05-21,0.8428845200,0.8451549447,2024,new,0.0022704247
AOI-0014,2024-05-23,0.8411114000,0.8537638356,2024,new,0.0126524356
AOI-0014,2024-06-08,0.5511063800,0.5714120464,2024,new,0.0203056664
AOI-0014,2024-07-25,0.1486715900,0.1460618262,2024,new,-0.0026097638
AOI-0014,2024-08-11,0.2086269900,0.2116174876,2024,new,0.0029904976
AOI-0014,2024-09-01,0.1481751800,0.1475787478,2024,new,-0.0005964322
AOI-0014,2024-09-08,0.1460737600,0.1495264395,2024,new,0.0034526795
AOI-0014,2024-09-11,0.1477470500,0.1513584891,2024,new,0.0036114391
AOI-0014,2024-09-18,0.1513905500,0.1494383871,2024,new,-0.0019521629
AOI-0014,2024-09-29,0.1985162100,0.1981105902,2024,new,-0.0004056198
AOI-0014,2024-10-07,0.1956987300,0.1847677472,2024,new,-0.0109309828
AOI-0014,2024-10-30,0.2053235900,0.2131487713,2024,new,0.0078251813
AOI-0014,2025-04-23,0.4054472200,0.4321338031,2025,new,0.0266865831
AOI-0014,2025-05-01,0.2097013800,0.1936515884,2025,new,-0.0160497916
AOI-0014,2025-05-27,0.4200658600,0.4127308454,2025,new,-0.0073350146
AOI-0014,2025-06-13,0.4286973200,0.3979990508,2025,new,-0.0306982692
AOI-0014,2025-08-12,0.2359092200,0.2052435085,2025,new,-0.0306657115
AOI-0014,2025-08-15,0.2851348700,0.2669705347,2025,new,-0.0181643353
AOI-0014,2025-08-24,0.2135501800,0.2238428569,2025,new,0.0102926769
AOI-0014,2025-09-11,0.1553026200,0.1513169051,2025,new,-0.0039857149
AOI-0014,2025-09-14,0.2561493700,0.2562885808,2025,new,0.0001392108
AOI-0014,2025-09-23,0.1920437500,0.1880142032,2025,new,-0.0040295468
AOI-0014,2025-09-24,0.2171747500,0.2092580919,2025,new,-0.0079166581
AOI-0015,2025-05-04,0.3609306300,0.3708136968,2025,shared,0.0098830668
AOI-0015,2025-05-27,0.5248360300,0.5461754742,2025,shared,0.0213394442
AOI-0015,2025-06-07,0.4190294200,0.4206677249,2025,shared,0.0016383049
AOI-0015,2025-07-03,0.3538822500,0.3435836611,2025,shared,-0.0102985889
AOI-0015,2025-07-05,0.3845169600,0.3591122441,2025,shared,-0.0254047159
AOI-0015,2025-07-08,0.3210022300,0.3203023897,2025,shared,-0.0006998403
AOI-0015,2025-07-13,0.2609462200,0.2432152505,2025,shared,-0.0177309695
AOI-0015,2025-07-15,0.2378662800,0.2294116208,2025,shared,-0.0084546592
AOI-0015,2025-07-18,0.2528668700,0.2493582857,2025,shared,-0.0035085843
AOI-0015,2025-07-21,0.3135255900,0.3137653127,2025,shared,0.0002397227
AOI-0015,2025-07-23,0.2684207100,0.2573325277,2025,shared,-0.0110881823
AOI-0015,2025-09-07,0.2163865400,0.1962680613,2025,shared,-0.0201184787
AOI-0015,2025-10-13,0.2058159800,0.2006018859,2025,shared,-0.0052140941
AOI-0015,2025-10-16,0.2859635500,0.2704425544,2025,shared,-0.0155209956
AOI-0015,2025-10-18,0.2403954300,0.2030776420,2025,shared,-0.0373177880
AOI-0016,2025-04-19,0.2539102400,0.2648103747,2025,new,0.0109001347
AOI-0016,2025-05-25,0.4910045100,0.4697743553,2025,new,-0.0212301547
AOI-0016,2025-06-11,0.5219849400,0.5135292785,2025,new,-0.0084556615
AOI-0016,2025-06-26,0.7618500400,0.7149007769,2025,new,-0.0469492631
AOI-0016,2025-07-10,0.7848625000,0.7945520529,2025,new,0.0096895529
AOI-0016,2025-07-17,0.7147275000,0.7151150235,2025,new,0.0003875235
AOI-0016,2025-07-18,0.7290059800,0.7539275258,2025,new,0.0249215458
AOI-0016,2025-08-19,0.3741173600,0.3783382657,2025,new,0.0042209057
AOI-0016,2025-08-29,0.3391160500,0.3492505576,2025,new,0.0101345076
AOI-0016,2025-10-17,0.2852181800,0.2639094535,2025,new,-0.0213087265
AOI-0017,2010-06-10,0.6046395800,0.6116051820,2010,new,0.0069656020
AOI-0017,2010-07-29,0.5569421800,0.5667158247,2010,new,0.0097736447
AOI-0017,2010-09-23,0.3477833300,0.3591065482,2010,new,0.0113232182
AOI-0017,2011-04-18,0.3073577800,0.3157241569,2011,new,0.0083663769
AOI-0017,2011-09-17,0.5227383900,0.5326709905,2011,new,0.0099326005
AOI-0017,2011-09-26,0.5174845100,0.5145458589,2011,new,-0.0029386511
